district_id,school_id,eng_yn,math_yn,read_yn,sci_yn,year,pct_remediation,est_child_poverty,est_total_child,est_total_pop,child_pov_ratio,child_adult_ratio,county,instruction_total,support_total,community_total,other_total,sum_total,instruction_per_pupil,support_per_pupil,community_per_pupil,other_per_pupil,sum_per_pupil,achievement_dir,growth_dir,overall_dir,school_grade,rank,read_achievement,math_achievement,write_achievement,science_achievement,overall_weighted_growth,read_growth,math_growth,write_growth,graduation_rate,total,pct_amind,pct_asian,pct_black,pct_hisp,pct_white,pct_pi,pct_2ormore,pct_fr,district_name,school
60,8334,1.0,0.0,1.0,0.0,2011,0.433333,91,1100,4903,0.08272727272727273,0.22435243728329593,ADAMS,4441915,3371557,0,6942257,14755729, 4663 , 3540 , 0 , 7288 , 15492 ,-1.0,0.0,0.0,9,67,6,6,6,6,9,7,9,9,95.5,318,0.012578616,0.022012579,0.031446541,0.081761006,0.852201258,0.0,0.0,0.17,STRASBURG 31J,STRASBURG HIGH SCHOOL
70,9466,0.0,0.0,0.0,0.0,2011,0.514286,3797,13021,71856,0.2916058674448967,0.1812096415052327,ADAMS,50976836,42731800,485730,10856522,105050888, 5342 , 4478 , 51 , 1138 , 11008 ,-1.0,0.0,-1.0,3,340,3,4,3,4,3,3,3,3,54.8,2342,0.00853971,0.072587532,0.020495303,0.647309991,0.240819812,0.000853971,0.009393681,0.7390000000000001,WESTMINSTER 50,WESTMINSTER HIGH SCHOOL
100,118,0.0,0.0,0.0,0.0,2011,0.483333,711,2338,14564,0.3041060735671514,0.16053282065366659,ALAMOSA,9854985,6906565,0,2891497,19653047, 4698 , 3293 , 0 , 1378 , 9369 ,1.0,0.0,0.0,5,283,5,6,6,6,4,4,5,4,80.8,576,0.001736111,0.017361111,0.003472222,0.578125,0.394097222,0.001736111,0.003472222,0.568,ALAMOSA RE 11J,ALAMOSA HIGH SCHOOL
120,2746,0.0,0.0,0.0,0.0,2011,0.42029,584,2921,25640,0.1999315302978432,0.1139235569422777,ARAPAHOE,17653095,12953157,177585,6414260,37198098, 6022 , 4419 , 61 , 2188 , 12690 ,-1.0,0.0,0.0,5,285,5,6,5,5,5,6,6,3,78,621,0.009661836,0.014492754,0.043478261,0.289855072,0.628019324,0.004830918,0.009661836,0.425,ENGLEWOOD 1,ENGLEWOOD HIGH SCHOOL
123,7842,0.0,0.0,0.0,0.0,2011,,526,1444,8209,0.36426592797783935,0.17590449506639055,ARAPAHOE,10549826,10061700,52498,4567087,25231110, 7083 , 6755 , 35 , 3066 , 16939 ,0.0,0.0,0.0,5,302,3,5,4,4,6,6,7,7,33,517,0.011605416,0.025145068,0.056092843,0.696324952,0.208897485,0.0,0.001934236,0.642,SHERIDAN 2,SHERIDAN HIGH SCHOOL
130,1570,1.0,1.0,1.0,1.0,2011,0.128395,5047,54786,279686,0.0921220749826598,0.19588395557875618,ARAPAHOE,323780400,150242974,1116022,136020063,611159459, 6503 , 3018 , 22 , 2732 , 12275 ,0.0,0.0,0.0,10,50,11,12,12,12,7,6,7,6,89.5,3443,0.003485333,0.084519315,0.033981992,0.093813535,0.763868719,0.001161778,0.019169329,0.086,CHERRY CREEK 5,CHERRY CREEK HIGH SCHOOL
130,2357,1.0,0.0,0.0,0.0,2011,0.34717,5047,54786,279686,0.0921220749826598,0.19588395557875618,ARAPAHOE,323780400,150242974,1116022,136020063,611159459, 6503 , 3018 , 22 , 2732 , 12275 ,0.0,0.0,0.0,7,138,6,7,6,7,7,6,7,6,79.900000000000006,2376,0.002946128,0.066077441,0.17003367,0.172138047,0.556397306,0.003787879,0.028619529,0.28300000000000003,CHERRY CREEK 5,EAGLECREST HIGH SCHOOL
130,3589,1.0,1.0,1.0,0.0,2011,0.25,5047,54786,279686,0.0921220749826598,0.19588395557875618,ARAPAHOE,323780400,150242974,1116022,136020063,611159459, 6503 , 3018 , 22 , 2732 , 12275 ,0.0,0.0,0.0,9,80,9,9,9,9,8,9,6,8,87.3,2594,0.008095605,0.091364688,0.088280648,0.142251349,0.617964534,0.005782575,0.046260601,0.153,CHERRY CREEK 5,GRANDVIEW HIGH SCHOOL
130,6625,0.0,0.0,0.0,0.0,2011,0.470899,5047,54786,279686,0.0921220749826598,0.19588395557875618,ARAPAHOE,323780400,150242974,1116022,136020063,611159459, 6503 , 3018 , 22 , 2732 , 12275 ,0.0,0.0,0.0,6,268,5,6,6,6,6,8,6,6,75.599999999999994,2193,0.005927953,0.051983584,0.337893297,0.307797538,0.260373917,0.004103967,0.031919745,0.569,CHERRY CREEK 5,OVERLAND HIGH SCHOOL
130,8020,1.0,0.0,0.0,0.0,2011,0.284553,5047,54786,279686,0.0921220749826598,0.19588395557875618,ARAPAHOE,323780400,150242974,1116022,136020063,611159459, 6503 , 3018 , 22 , 2732 , 12275 ,0.0,0.0,0.0,6,166,7,8,7,7,6,6,6,6,80.7,2324,0.007314974,0.077022375,0.169104991,0.154475043,0.549913941,0.004733219,0.037435456,0.273,CHERRY CREEK 5,SMOKY HILL HIGH SCHOOL
140,298,1.0,1.0,1.0,0.0,2011,0.166667,1573,15510,93928,0.10141843971631205,0.16512647985691167,ARAPAHOE,84782588,52823735,4783,17185358,154796463, 5679 , 3539 , 0 , 1151 , 10370 ,0.0,0.0,0.0,12,17,12,12,12,12,9,7,10,6,93.6,2190,0.00456621,0.019634703,0.006849315,0.07716895,0.864383562,0.000913242,0.026484018,0.063,LITTLETON 6,ARAPAHOE HIGH SCHOOL
140,3930,1.0,1.0,1.0,0.0,2011,0.190789,1573,15510,93928,0.10141843971631205,0.16512647985691167,ARAPAHOE,84782588,52823735,4783,17185358,154796463, 5679 , 3539 , 0 , 1151 , 10370 ,0.0,0.0,0.0,12,11,11,12,10,12,9,9,12,8,87.3,1752,0.007420091,0.020547945,0.014840183,0.109589041,0.815068493,0.000570776,0.03196347,0.107,LITTLETON 6,HERITAGE HIGH SCHOOL
140,5224,1.0,0.0,0.0,0.0,2011,0.289017,1573,15510,93928,0.10141843971631205,0.16512647985691167,ARAPAHOE,84782588,52823735,4783,17185358,154796463, 5679 , 3539 , 0 , 1151 , 10370 ,0.0,0.0,0.0,6,185,6,9,8,9,6,5,6,6,78.3,1490,0.005369128,0.026174497,0.017449664,0.185234899,0.72885906,0.002684564,0.034228188,0.226,LITTLETON 6,LITTLETON HIGH SCHOOL
180,1458,0.0,0.0,0.0,0.0,2011,0.753623,10363,39893,211048,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,-1.0,0.0,1.0,5,309,3,5,3,3,7,9,6,8,41.1,2291,0.007856831,0.053688346,0.162374509,0.676996945,0.077258839,0.005237887,0.016586643,0.7240000000000001,ADAMS ARAPAHOE 28J,AURORA CENTRAL HIGH SCHOOL
180,3354,0.0,0.0,0.0,0.0,2011,0.615385,10363,39893,211048,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,-1.0,-1.0,0.0,3,322,3,5,4,5,5,5,6,5,50.7,1726,0.008690614,0.042873696,0.266512167,0.417728853,0.232908459,0.00405562,0.027230591,0.565,ADAMS ARAPAHOE 28J,GATEWAY HIGH SCHOOL
180,4024,0.0,0.0,0.0,0.0,2011,0.522936,10363,39893,211048,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,0.0,0.0,1.0,5,287,5,6,5,5,8,9,7,6,55.7,2080,0.004326923,0.046634615,0.177403846,0.583653846,0.158653846,0.005769231,0.023557692,0.6759999999999999,ADAMS ARAPAHOE 28J,HINKLEY HIGH SCHOOL
180,7250,1.0,0.0,0.0,0.0,2011,0.447059,10363,39893,211048,0.25976988444087934,0.18902335013835714,ARAPAHOE,194041294,142067306,1350276,262051593,599510470, 5309 , 3887 , 37 , 7169 , 16402 ,0.0,1.0,0.0,5,282,5,6,6,6,7,8,6,6,67.5,2302,0.008688097,0.064726325,0.230234579,0.293223284,0.363162467,0.004344049,0.035621199,0.39299999999999996,ADAMS ARAPAHOE 28J,RANGEVIEW HIGH SCHOOL
220,6658,1.0,0.0,0.0,0.0,2011,0.473684,400,1659,11458,0.24110910186859555,0.14478966660848316,ARCHULETA,7239297,6966180,0,940545,15146022, 4884 , 4700 , 0 , 635 , 10218 ,-1.0,-1.0,-1.0,7,141,7,9,6,7,6,6,9,5,88.1,474,0.012658228,0.004219409,0.010548523,0.223628692,0.746835443,0.0,0.002109705,0.441,ARCHULETA COUNTY 50 JT,PAGOSA SPRINGS HIGH SCHOOL
470,2761,1.0,0.0,0.0,0.0,2011,0.426829,3305,29721,154754,0.11120083442683625,0.19205319410160643,BOULDER,131469112,96330428,769071,109303868,337872480, 5033 , 3688 , 29 , 4185 , 12935 ,0.0,0.0,0.0,6,213,7,9,6,9,3,3,4,4,86.6,760,0.007894737,0.031578947,0.011842105,0.130263158,0.815789474,0.001315789,0.001315789,0.147,ST VRAIN VALLEY RE 1J,ERIE HIGH SCHOOL
470,3196,0.0,0.0,0.0,0.0,2011,0.419355,3305,29721,154754,0.11120083442683625,0.19205319410160643,BOULDER,131469112,96330428,769071,109303868,337872480, 5033 , 3688 , 29 , 4185 , 12935 ,0.0,-1.0,-1.0,6,242,6,6,6,6,6,6,6,6,79.5,806,0.009925558,0.03101737,0.008684864,0.287841191,0.658808933,0.003722084,0.0,0.325,ST VRAIN VALLEY RE 1J,FREDERICK SENIOR HIGH SCHOOL
470,5282,1.0,0.0,0.0,0.0,2011,0.30625,3305,29721,154754,0.11120083442683625,0.19205319410160643,BOULDER,131469112,96330428,769071,109303868,337872480, 5033 , 3688 , 29 , 4185 , 12935 ,0.0,-1.0,0.0,6,199,6,7,6,6,5,6,6,6,86,1222,0.011456628,0.020458265,0.014729951,0.282324059,0.666121113,0.001636661,0.003273322,0.336,ST VRAIN VALLEY RE 1J,LONGMONT HIGH SCHOOL
470,5368,1.0,1.0,1.0,0.0,2011,,3305,29721,154754,0.11120083442683625,0.19205319410160643,BOULDER,131469112,96330428,769071,109303868,337872480, 5033 , 3688 , 29 , 4185 , 12935 ,0.0,0.0,0.0,13,3,12,13,12,12,10,9,10,9,93.9,441,0.006802721,0.015873016,0.002267574,0.083900227,0.886621315,0.0,0.004535147,0.154,ST VRAIN VALLEY RE 1J,LYONS MIDDLE/SENIOR HIGH SCHOOL
470,6276,1.0,1.0,1.0,1.0,2011,0.176829,3305,29721,154754,0.11120083442683625,0.19205319410160643,BOULDER,131469112,96330428,769071,109303868,337872480, 5033 , 3688 , 29 , 4185 , 12935 ,-1.0,-1.0,-1.0,9,72,10,12,12,10,6,6,6,6,91.7,1284,0.002336449,0.059190031,0.008566978,0.182242991,0.734423676,0.005451713,0.007788162,0.16,ST VRAIN VALLEY RE 1J,NIWOT HIGH SCHOOL
470,7789,1.0,0.0,1.0,0.0,2011,0.277228,3305,29721,154754,0.11120083442683625,0.19205319410160643,BOULDER,131469112,96330428,769071,109303868,337872480, 5033 , 3688 , 29 , 4185 , 12935 ,0.0,-1.0,0.0,7,143,9,9,9,9,5,6,5,6,86.4,1057,0.008514664,0.031220435,0.017029328,0.138126774,0.793755913,0.001892148,0.009460738,0.136,ST VRAIN VALLEY RE 1J,SILVER CREEK HIGH SCHOOL
470,7954,0.0,0.0,0.0,0.0,2011,0.40708,3305,29721,154754,0.11120083442683625,0.19205319410160643,BOULDER,131469112,96330428,769071,109303868,337872480, 5033 , 3688 , 29 , 4185 , 12935 ,-1.0,0.0,0.0,6,255,6,6,6,6,5,6,5,3,77.7,1230,0.009756098,0.034146341,0.020325203,0.449593496,0.483739837,0.002439024,0.0,0.441,ST VRAIN VALLEY RE 1J,SKYLINE HIGH SCHOOL
480,924,1.0,1.0,1.0,0.0,2011,0.162679,2980,30171,215833,0.09877034238175732,0.13978863287819748,BOULDER,180641258,114267073,4798932,79475218,379182480, 6379 , 4035 , 169 , 2807 , 13390 ,0.0,0.0,0.0,10,46,9,12,10,10,7,5,9,6,88.8,1780,0.002247191,0.043820225,0.020224719,0.165730337,0.734831461,0.001123596,0.032022472,0.165,BOULDER VALLEY RE 2,BOULDER HIGH SCHOOL
480,1070,1.0,1.0,1.0,0.0,2011,0.25,2980,30171,215833,0.09877034238175732,0.13978863287819748,BOULDER,180641258,114267073,4798932,79475218,379182480, 6379 , 4035 , 169 , 2807 , 13390 ,0.0,0.0,0.0,10,55,9,9,9,9,6,6,7,6,88.5,1440,0.009027778,0.039583333,0.009027778,0.118055556,0.795138889,0.000694444,0.028472222,0.129,BOULDER VALLEY RE 2,BROOMFIELD HIGH SCHOOL
480,1380,1.0,0.0,1.0,0.0,2011,0.252336,2980,30171,215833,0.09877034238175732,0.13978863287819748,BOULDER,180641258,114267073,4798932,79475218,379182480, 6379 , 4035 , 169 , 2807 , 13390 ,0.0,0.0,0.0,7,130,6,7,6,6,6,5,9,6,84,1042,0.007677543,0.026871401,0.012476008,0.317658349,0.595009597,0.0,0.040307102,0.314,BOULDER VALLEY RE 2,CENTAURUS HIGH SCHOOL
480,2892,1.0,1.0,1.0,1.0,2011,0.110132,2980,30171,215833,0.09877034238175732,0.13978863287819748,BOULDER,180641258,114267073,4798932,79475218,379182480, 6379 , 4035 , 169 , 2807 , 13390 ,0.0,0.0,0.0,11,35,12,13,12,11,6,6,7,6,91.6,1973,0.005575266,0.098834263,0.005575266,0.07045109,0.783578307,0.000506842,0.035478966,0.065,BOULDER VALLEY RE 2,FAIRVIEW HIGH SCHOOL
480,5999,1.0,1.0,1.0,0.0,2011,0.13253,2980,30171,215833,0.09877034238175732,0.13978863287819748,BOULDER,180641258,114267073,4798932,79475218,379182480, 6379 , 4035 , 169 , 2807 , 13390 ,0.0,1.0,0.0,12,25,10,12,11,10,8,6,10,6,96.7,1531,0.000653168,0.052253429,0.007184847,0.077726976,0.815806662,0.001306336,0.045068583,0.051,BOULDER VALLEY RE 2,MONARCH HIGH SCHOOL
480,6212,1.0,0.0,1.0,0.0,2011,,2980,30171,215833,0.09877034238175732,0.13978863287819748,BOULDER,180641258,114267073,4798932,79475218,379182480, 6379 , 4035 , 169 , 2807 , 13390 ,0.0,1.0,0.0,7,144,8,9,7,10,6,6,6,8,84.5,355,0.011267606,0.008450704,0.0,0.076056338,0.864788732,0.002816901,0.036619718,0.192,BOULDER VALLEY RE 2,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL
480,6816,1.0,1.0,1.0,1.0,2011,0.114286,2980,30171,215833,0.09877034238175732,0.13978863287819748,BOULDER,180641258,114267073,4798932,79475218,379182480, 6379 , 4035 , 169 , 2807 , 13390 ,-1.0,-1.0,0.0,12,13,12,12,12,13,9,7,9,9,96.5,1444,0.002077562,0.097645429,0.008310249,0.092797784,0.756925208,0.002077562,0.040166205,0.08199999999999999,BOULDER VALLEY RE 2,PEAK TO PEAK CHARTER SCHOOL
490,1130,1.0,0.0,1.0,0.0,2011,0.340909,153,984,8719,0.15548780487804878,0.11285697901135451,CHAFFEE,5374699,3789206,0,638703,9802607, 5724 , 4035 , 0 , 680 , 10439 ,0.0,0.0,0.0,12,20,9,7,9,9,10,12,9,9,92.3,282,0.007092199,0.003546099,0.003546099,0.102836879,0.85106383,0.003546099,0.028368794,0.266,BUENA VISTA R 31,BUENA VISTA HIGH SCHOOL
500,7568,1.0,0.0,0.0,0.0,2011,0.225806,226,1190,9357,0.1899159663865546,0.12717751416052153,CHAFFEE,6579209,4652874,0,24540583,35772665, 6156 , 4353 , 0 , 22961 , 33470 ,-1.0,0.0,0.0,5,276,6,7,6,6,2,1,5,1,86.9,306,0.006535948,0.013071895,0.003267974,0.130718954,0.816993464,0.009803922,0.019607843,0.337,SALIDA R 32,SALIDA HIGH SCHOOL
540,4216,1.0,0.0,0.0,0.0,2011,0.30303,136,1086,9012,0.1252302025782689,0.12050599201065246,CLEAR CREEK,5268673,4743727,0,15450578,25462978, 5808 , 5230 , 0 , 17033 , 28071 ,-1.0,-1.0,-1.0,8,125,7,6,7,8,6,6,5,9,81.900000000000006,247,0.012145749,0.0,0.016194332,0.145748988,0.801619433,0.0,0.024291498,0.243,CLEAR CREEK RE 1,CLEAR CREEK HIGH SCHOOL
550,1378,0.0,0.0,0.0,0.0,2011,,247,1033,4640,0.23910939012584706,0.22262931034482758,CONEJOS,5645357,3426969,0,243677,9316003, 5377 , 3264 , 0 , 232 , 8872 ,0.0,0.0,0.0,9,72,6,9,8,8,9,5,10,9,95.9,293,0.003412969,0.017064846,0.0,0.546075085,0.406143345,0.0,0.027303754,0.655,NORTH CONEJOS RE 1J,CENTAURI HIGH SCHOOL
560,7616,1.0,1.0,1.0,0.0,2011,,73,311,1372,0.2347266881028939,0.22667638483965014,CONEJOS,1873125,1189438,0,577829,3640392, 5704 , 3622 , 0 , 1760 , 11085 ,-1.0,0.0,0.0,9,65,7,12,9,9,9,9,9,6,84.7,140,0.014285714,0.007142857,0.0,0.278571429,0.685714286,0.007142857,0.007142857,0.579,SANFORD 6J,SANFORD JUNIOR/SENIOR HIGH SCHOOL
870,1372,1.0,0.0,0.0,0.0,2011,0.366667,1061,5001,30829,0.21215756848630274,0.1622173927146518,DELTA,27095567,13635667,3730,28703417,69438381, 5351 , 2693 , 1 , 5669 , 13714 ,1.0,1.0,1.0,9,58,6,7,9,8,9,9,8,9,93.8,275,0.010909091,0.007272727,0.0,0.109090909,0.850909091,0.0,0.021818182,0.429,DELTA COUNTY 50J,CEDAREDGE HIGH SCHOOL
870,2164,1.0,0.0,0.0,0.0,2011,0.404255,1061,5001,30829,0.21215756848630274,0.1622173927146518,DELTA,27095567,13635667,3730,28703417,69438381, 5351 , 2693 , 1 , 5669 , 13714 ,-1.0,0.0,0.0,6,188,6,6,6,6,6,7,6,9,87.7,657,0.01217656,0.01065449,0.00608828,0.318112633,0.646879756,0.0,0.00608828,0.542,DELTA COUNTY 50J,DELTA HIGH SCHOOL
870,4128,1.0,0.0,0.0,0.0,2011,0.344828,1061,5001,30829,0.21215756848630274,0.1622173927146518,DELTA,27095567,13635667,3730,28703417,69438381, 5351 , 2693 , 1 , 5669 , 13714 ,1.0,1.0,0.0,9,60,9,7,9,7,9,10,6,11,94.9,252,0.003968254,0.011904762,0.0,0.162698413,0.801587302,0.0,0.01984127,0.429,DELTA COUNTY 50J,HOTCHKISS HIGH SCHOOL
870,6708,1.0,0.0,0.0,0.0,2011,,1061,5001,30829,0.21215756848630274,0.1622173927146518,DELTA,27095567,13635667,3730,28703417,69438381, 5351 , 2693 , 1 , 5669 , 13714 ,0.0,0.0,0.0,10,40,9,7,9,9,9,9,7,9,90.4,250,0.012,0.004,0.0,0.1,0.856,0.0,0.028,0.32799999999999996,DELTA COUNTY 50J,PAONIA HIGH SCHOOL
880,10,0.0,0.0,0.0,0.0,2011,0.785714,21750,88725,619968,0.2451394759087067,0.14311222514710437,DENVER,445458597,384559117,24083605,376042967,1230144286, 5939 , 5127 , 321 , 5014 , 16401 ,1.0,0.0,0.0,4,315,3,4,3,2,6,6,6,6,51.7,1930,0.009326425,0.029015544,0.00984456,0.916580311,0.031606218,0.000518135,0.003108808,0.93,DENVER COUNTY 1,ABRAHAM LINCOLN HIGH SCHOOL
880,2184,1.0,0.0,1.0,0.0,2011,0.190476,21750,88725,619968,0.2451394759087067,0.14311222514710437,DENVER,445458597,384559117,24083605,376042967,1230144286, 5939 , 5127 , 321 , 5014 , 16401 ,0.0,0.0,0.0,13,4,12,10,13,12,10,10,9,11,94.1,1043,0.000958773,0.046979866,0.09012464,0.171620326,0.616490892,0.001917546,0.071907958,0.13,DENVER COUNTY 1,DENVER SCHOOL OF THE ARTS
880,2398,1.0,0.0,1.0,0.0,2011,0.385366,21750,88725,619968,0.2451394759087067,0.14311222514710437,DENVER,445458597,384559117,24083605,376042967,1230144286, 5939 , 5127 , 321 , 5014 , 16401 ,0.0,0.0,0.0,6,166,7,8,8,8,7,8,6,8,77.2,2199,0.005911778,0.021373352,0.262391996,0.215097772,0.441109595,0.002273761,0.051841746,0.341,DENVER COUNTY 1,EAST HIGH SCHOOL
880,3378,1.0,0.0,0.0,0.0,2011,0.6,21750,88725,619968,0.2451394759087067,0.14311222514710437,DENVER,445458597,384559117,24083605,376042967,1230144286, 5939 , 5127 , 321 , 5014 , 16401 ,0.0,-1.0,0.0,6,219,6,7,6,6,7,7,6,6,76,1606,0.004358655,0.03985056,0.386674969,0.268991283,0.244084682,0.00249066,0.053549191,0.546,DENVER COUNTY 1,GEORGE WASHINGTON HIGH SCHOOL
880,4444,0.0,0.0,0.0,0.0,2011,0.627119,21750,88725,619968,0.2451394759087067,0.14311222514710437,DENVER,445458597,384559117,24083605,376042967,1230144286, 5939 , 5127 , 321 , 5014 , 16401 ,0.0,0.0,-1.0,6,183,5,5,5,5,9,9,7,7,70.2,1125,0.014222222,0.075555556,0.018666667,0.662222222,0.205333333,0.005333333,0.018666667,0.6629999999999999,DENVER COUNTY 1,JOHN F KENNEDY HIGH SCHOOL
880,5995,0.0,0.0,0.0,0.0,2011,0.717647,21750,88725,619968,0.2451394759087067,0.14311222514710437,DENVER,445458597,384559117,24083605,376042967,1230144286, 5939 , 5127 , 321 , 5014 , 16401 ,-1.0,0.0,0.0,4,314,1,3,1,1,6,6,7,6,56.2,1618,0.004326329,0.01421508,0.263906057,0.655747837,0.028430161,0.004944376,0.028430161,0.867,DENVER COUNTY 1,MONTBELLO HIGH SCHOOL
880,6314,0.0,0.0,0.0,0.0,2011,0.721311,21750,88725,619968,0.2451394759087067,0.14311222514710437,DENVER,445458597,384559117,24083605,376042967,1230144286, 5939 , 5127 , 321 , 5014 , 16401 ,1.0,1.0,0.0,3,323,2,3,3,3,5,6,6,6,47.9,874,0.02173913,0.008009153,0.032036613,0.861556064,0.061784897,0.0,0.014874142,0.86,DENVER COUNTY 1,NORTH HIGH SCHOOL
880,8086,0.0,0.0,0.0,0.0,2011,0.6875,21750,88725,619968,0.2451394759087067,0.14311222514710437,DENVER,445458597,384559117,24083605,376042967,1230144286, 5939 , 5127 , 321 , 5014 , 16401 ,-1.0,0.0,0.0,6,256,3,5,3,3,9,9,7,8,61.8,1359,0.005150846,0.161147903,0.218543046,0.348785872,0.236938926,0.00147167,0.027961737,0.715,DENVER COUNTY 1,SOUTH HIGH SCHOOL
880,8822,0.0,0.0,0.0,0.0,2011,0.572581,21750,88725,619968,0.2451394759087067,0.14311222514710437,DENVER,445458597,384559117,24083605,376042967,1230144286, 5939 , 5127 , 321 , 5014 , 16401 ,0.0,0.0,-1.0,6,262,6,6,6,6,6,9,6,6,71.599999999999994,1070,0.007476636,0.024299065,0.253271028,0.271028037,0.376635514,0.004672897,0.062616822,0.478,DENVER COUNTY 1,THOMAS JEFFERSON HIGH SCHOOL
880,9408,0.0,0.0,0.0,0.0,2011,0.906977,21750,88725,619968,0.2451394759087067,0.14311222514710437,DENVER,445458597,384559117,24083605,376042967,1230144286, 5939 , 5127 , 321 , 5014 , 16401 ,0.0,0.0,0.0,3,326,2,3,1,2,5,6,5,4,44.9,789,0.012674271,0.002534854,0.054499366,0.856780735,0.059569075,0.0,0.013941698,0.877,DENVER COUNTY 1,WEST HIGH SCHOOL
900,1503,1.0,0.0,0.0,0.0,2011,0.221818,2678,66570,294436,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,0.0,-1.0,0.0,9,87,9,9,9,9,7,6,6,8,91.2,2077,0.004333173,0.025999037,0.011073664,0.129032258,0.790081849,0.001925855,0.037554165,0.086,DOUGLAS COUNTY RE 1,CHAPARRAL HIGH SCHOOL
900,2230,1.0,0.0,1.0,0.0,2011,0.191667,2678,66570,294436,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,0.0,0.0,0.0,7,145,9,9,9,7,5,6,4,6,87.1,1796,0.004454343,0.03674833,0.008351893,0.132516704,0.771714922,0.002227171,0.043986637,0.10300000000000001,DOUGLAS COUNTY RE 1,DOUGLAS COUNTY HIGH SCHOOL
900,3980,1.0,1.0,1.0,0.0,2011,0.181034,2678,66570,294436,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,0.0,1.0,0.0,10,41,10,10,11,10,9,9,6,12,90.1,1742,0.007462687,0.059701493,0.026406429,0.12858783,0.744546498,0.0,0.033295063,0.08,DOUGLAS COUNTY RE 1,HIGHLANDS RANCH HIGH SCHOOL
900,6165,1.0,1.0,1.0,0.0,2011,0.253425,2678,66570,294436,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,0.0,-1.0,0.0,11,36,12,12,12,10,6,6,6,7,94,2036,0.002455796,0.044204322,0.012278978,0.096267191,0.808939096,0.001473477,0.034381139,0.057999999999999996,DOUGLAS COUNTY RE 1,MOUNTAIN VISTA HIGH SCHOOL
900,7118,1.0,1.0,1.0,0.0,2011,0.196154,2678,66570,294436,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,0.0,1.0,0.0,9,108,9,9,9,6,6,6,6,6,91.9,1429,0.00489853,0.013995801,0.011896431,0.095171449,0.838348495,0.00069979,0.034989503,0.087,DOUGLAS COUNTY RE 1,PONDEROSA HIGH SCHOOL
900,8847,1.0,1.0,1.0,0.0,2011,0.200935,2678,66570,294436,0.0402283310800661,0.22609327663736772,DOUGLAS,290525230,185604803,832632,183111462,660074127, 4874 , 3114 , 14 , 3072 , 11074 ,0.0,0.0,0.0,10,53,11,11,10,9,7,7,6,9,94.3,1790,0.004469274,0.034078212,0.012849162,0.120111732,0.796648045,0.001675978,0.030167598,0.065,DOUGLAS COUNTY RE 1,THUNDERRIDGE HIGH SCHOOL
910,604,1.0,0.0,0.0,0.0,2011,0.328358,1076,7341,43765,0.14657403623484538,0.16773677596252715,EAGLE,36781755,26959227,1341035,24393469,89475487, 6137 , 4498 , 224 , 4070 , 14928 ,0.0,0.0,0.0,6,244,6,7,6,6,6,6,6,6,83.4,737,0.013568521,0.001356852,0.004070556,0.480325645,0.489823609,0.004070556,0.006784261,0.316,EAGLE COUNTY RE 50,BATTLE MOUNTAIN HIGH SCHOOL
910,2350,1.0,0.0,0.0,0.0,2011,0.409836,1076,7341,43765,0.14657403623484538,0.16773677596252715,EAGLE,36781755,26959227,1341035,24393469,89475487, 6137 , 4498 , 224 , 4070 , 14928 ,1.0,1.0,0.0,6,176,7,9,7,6,6,4,6,6,91,711,0.007032349,0.004219409,0.00281294,0.464135021,0.509142053,0.0,0.012658228,0.295,EAGLE COUNTY RE 50,EAGLE VALLEY HIGH SCHOOL
920,2608,1.0,0.0,1.0,0.0,2011,0.371429,274,2816,14302,0.09730113636363637,0.1968955390854426,ELBERT,11552301,10927528,229963,6342578,29052370, 4484 , 4242 , 89 , 2462 , 11277 ,0.0,1.0,0.0,9,87,9,9,9,9,6,7,6,6,94.8,776,0.015463918,0.006443299,0.009020619,0.083762887,0.878865979,0.0,0.006443299,0.10800000000000001,ELIZABETH C 1,ELIZABETH HIGH SCHOOL
980,3806,0.0,0.0,0.0,0.0,2011,0.555556,4090,12557,73924,0.32571474078203394,0.16986364374222174,EL PASO,50347660,40640718,95971,11878043,102962393, 4862 , 3925 , 9 , 1147 , 9943 ,0.0,0.0,1.0,6,196,5,6,6,6,8,8,7,8,72,956,0.011506276,0.056485356,0.187238494,0.433054393,0.307531381,0.0,0.0041841,0.703,HARRISON 2,HARRISON HIGH SCHOOL
