school,district_id,district_name,emh,emh_combined,school_id,achievement_dir,growth_dir,overall_dir,year
COLUMBINE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,1846,-1.0,-1.0,-1.0,2012
CONTEMPORARY LEARNING ACADEMY HIGH SCHOOL,880,DENVER COUNTY 1,H,True,5844,-1.0,,-1.0,2012
CORY ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,1908,0.0,0.0,0.0,2012
COWELL ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,1928,0.0,-1.0,0.0,2012
DCIS AT MONTBELLO,880,DENVER COUNTY 1,M,True,2209,0.0,0.0,0.0,2012
DENISON MONTESSORI SCHOOL,880,DENVER COUNTY 1,E,True,2174,-1.0,0.0,0.0,2012
DENVER CENTER FOR 21ST LEARNING AT WYMAN,880,DENVER COUNTY 1,M,True,2188,0.0,0.0,0.0,2012
DENVER CENTER FOR 21ST LEARNING AT WYMAN,880,DENVER COUNTY 1,H,True,2188,0.0,0.0,0.0,2012
DENVER CENTER FOR INTERNATIONAL STUDIES,880,DENVER COUNTY 1,M,True,2183,0.0,1.0,0.0,2012
DENVER CENTER FOR INTERNATIONAL STUDIES,880,DENVER COUNTY 1,H,True,2183,0.0,0.0,0.0,2012
DENVER GREEN SCHOOL,880,DENVER COUNTY 1,E,True,2125,1.0,,1.0,2012
DENVER GREEN SCHOOL,880,DENVER COUNTY 1,M,True,2125,0.0,0.0,0.0,2012
DENVER LANGUAGE SCHOOL,880,DENVER COUNTY 1,E,True,2127,0.0,1.0,0.0,2012
DENVER SCHOOL OF THE ARTS,880,DENVER COUNTY 1,M,True,2184,0.0,0.0,0.0,2012
DENVER SCHOOL OF THE ARTS,880,DENVER COUNTY 1,H,True,2184,0.0,-1.0,0.0,2012
DOULL ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,2258,0.0,0.0,0.0,2012
DSST: COLE,880,DENVER COUNTY 1,M,True,2223,0.0,0.0,0.0,2012
DSST: GREEN VALLEY RANCH,880,DENVER COUNTY 1,M,True,2145,-1.0,0.0,0.0,2012
DSST: STAPLETON,880,DENVER COUNTY 1,M,True,2185,0.0,-1.0,0.0,2012
DSST: STAPLETON,880,DENVER COUNTY 1,H,True,2185,1.0,-1.0,0.0,2012
EAGLETON ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,2364,1.0,0.0,0.0,2012
EAST HIGH SCHOOL,880,DENVER COUNTY 1,H,True,2398,0.0,0.0,0.0,2012
EDISON ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,2506,0.0,0.0,0.0,2012
ELLIS ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,2652,1.0,0.0,0.0,2012
EMILY GRIFFITH TECHNICAL COLLEGE,880,DENVER COUNTY 1,H,True,2726,,,0.0,2012
ESCUELA TLATELOLCO SCHOOL,880,DENVER COUNTY 1,E,True,2789,-1.0,,0.0,2012
ESCUELA TLATELOLCO SCHOOL,880,DENVER COUNTY 1,M,True,2789,0.0,,-1.0,2012
ESCUELA TLATELOLCO SCHOOL,880,DENVER COUNTY 1,H,True,2789,1.0,,-1.0,2012
FAIRMONT K8 SCHOOL,880,DENVER COUNTY 1,E,True,2856,0.0,-1.0,-1.0,2012
FAIRMONT K8 SCHOOL,880,DENVER COUNTY 1,M,True,2856,1.0,1.0,0.0,2012
FAIRVIEW ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,2880,0.0,1.0,1.0,2012
FLORENCE CRITTENTON HIGH SCHOOL,880,DENVER COUNTY 1,H,True,3000,-1.0,,-1.0,2012
FORCE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,3032,0.0,0.0,0.0,2012
FRED N THOMAS CAREER EDUCATION CENTER,880,DENVER COUNTY 1,H,True,1319,1.0,1.0,0.0,2012
GARDEN PLACE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,3296,0.0,-1.0,-1.0,2012
GEORGE WASHINGTON HIGH SCHOOL,880,DENVER COUNTY 1,H,True,3378,1.0,0.0,0.0,2012
GILPIN ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,3426,0.0,-1.0,-1.0,2012
GIRLS ATHLETIC LEADERSHIP SCHOOL,880,DENVER COUNTY 1,M,True,3639,0.0,-1.0,-1.0,2012
GODSMAN ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,3478,1.0,1.0,1.0,2012
GOLDRICK ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,3512,-1.0,0.0,0.0,2012
GRANT MIDDLE SCHOOL,880,DENVER COUNTY 1,M,True,3600,-1.0,0.0,0.0,2012
GRANT RANCH K8 SCHOOL,880,DENVER COUNTY 1,E,True,3605,0.0,0.0,0.0,2012
GRANT RANCH K8 SCHOOL,880,DENVER COUNTY 1,M,True,3605,-1.0,-1.0,-1.0,2012
GREEN VALLEY ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,3641,1.0,1.0,1.0,2012
GREENLEE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,3655,0.0,1.0,1.0,2012
GREENWOOD ECE8,880,DENVER COUNTY 1,E,True,3647,0.0,1.0,1.0,2012
GREENWOOD ECE8,880,DENVER COUNTY 1,M,True,3647,-1.0,0.0,0.0,2012
GUST ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,3704,1.0,1.0,1.0,2012
HALLETT FUNDAMENTAL ACADEMY,880,DENVER COUNTY 1,E,True,4782,-1.0,-1.0,-1.0,2012
HAMILTON MIDDLE SCHOOL,880,DENVER COUNTY 1,M,True,3746,0.0,0.0,0.0,2012
HARRINGTON ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,3778,0.0,0.0,0.0,2012
HENRY WORLD SCHOOL GRADES 68,880,DENVER COUNTY 1,M,True,8054,1.0,1.0,0.0,2012
HIGH TECH EARLY COLLEGE,880,DENVER COUNTY 1,H,True,2757,0.0,0.0,0.0,2012
HIGHLINE ACADEMY CHARTER SCHOOL,880,DENVER COUNTY 1,E,True,3987,0.0,0.0,0.0,2012
HIGHLINE ACADEMY CHARTER SCHOOL,880,DENVER COUNTY 1,M,True,3987,1.0,1.0,1.0,2012
HILL CAMPUS OF ARTS AND SCIENCES,880,DENVER COUNTY 1,M,True,3990,0.0,0.0,0.0,2012
HOLM ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,4074,1.0,0.0,0.0,2012
HOWELL K8 SCHOOL,880,DENVER COUNTY 1,E,True,4140,1.0,0.0,1.0,2012
HOWELL K8 SCHOOL,880,DENVER COUNTY 1,M,True,4140,-1.0,-1.0,-1.0,2012
JOHN F KENNEDY HIGH SCHOOL,880,DENVER COUNTY 1,H,True,4444,0.0,-1.0,0.0,2012
JOHNSON ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,4450,-1.0,0.0,0.0,2012
JUSTICE HIGH SCHOOL DENVER,880,DENVER COUNTY 1,H,True,4494,1.0,,-1.0,2012
KAISER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,4498,0.0,1.0,0.0,2012
KEPNER MIDDLE SCHOOL,880,DENVER COUNTY 1,M,True,4656,-1.0,-1.0,0.0,2012
KIPP DENVER COLLEGIATE HIGH SCHOOL,880,DENVER COUNTY 1,H,True,4730,1.0,1.0,1.0,2012
KIPP MONTBELLO COLLEGE PREP,880,DENVER COUNTY 1,E,True,4507,0.0,0.0,0.0,2012
KIPP SUNSHINE PEAK ACADEMY,880,DENVER COUNTY 1,E,True,4732,0.0,1.0,0.0,2012
KIPP SUNSHINE PEAK ACADEMY,880,DENVER COUNTY 1,M,True,4732,1.0,0.0,1.0,2012
KNAPP ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,4762,1.0,1.0,0.0,2012
KUNSMILLER CREATIVE ARTS ACADEMY,880,DENVER COUNTY 1,E,True,4795,0.0,0.0,0.0,2012
KUNSMILLER CREATIVE ARTS ACADEMY,880,DENVER COUNTY 1,M,True,4795,1.0,1.0,1.0,2012
LAKE INTERNATIONAL SCHOOL,880,DENVER COUNTY 1,M,True,5255,0.0,0.0,0.0,2012
LINCOLN ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,5158,0.0,0.0,0.0,2012
LOWRY ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,5342,0.0,0.0,0.0,2012
MANUAL HIGH SCHOOL,880,DENVER COUNTY 1,H,True,5448,-1.0,-1.0,-1.0,2012
MARRAMA ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,5578,1.0,-1.0,0.0,2012
MARTIN LUTHER KING JR. EARLY COLLEGE,880,DENVER COUNTY 1,M,True,5605,0.0,0.0,0.0,2012
MARTIN LUTHER KING JR. EARLY COLLEGE,880,DENVER COUNTY 1,H,True,5605,-1.0,0.0,0.0,2012
MATHEMATICS AND SCIENCE LEADERSHIP ACADEMY,880,DENVER COUNTY 1,E,True,5608,0.0,1.0,0.0,2012
MAXWELL ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,5644,0.0,1.0,1.0,2012
MC KINLEYTHATCHER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,5702,0.0,1.0,1.0,2012
MC MEEN ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,5716,0.0,0.0,0.0,2012
MCGLONE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,5685,1.0,1.0,1.0,2012
MERRILL MIDDLE SCHOOL,880,DENVER COUNTY 1,M,True,5826,1.0,0.0,0.0,2012
MONTBELLO HIGH SCHOOL,880,DENVER COUNTY 1,H,True,5995,-1.0,-1.0,-1.0,2012
MONTCLAIR ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,6002,0.0,0.0,0.0,2012
MOORE K8 SCHOOL,880,DENVER COUNTY 1,E,True,6088,0.0,0.0,0.0,2012
MOORE K8 SCHOOL,880,DENVER COUNTY 1,M,True,6088,-1.0,0.0,0.0,2012
MOREY MIDDLE SCHOOL,880,DENVER COUNTY 1,M,True,6098,1.0,1.0,0.0,2012
MUNROE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,6188,1.0,0.0,0.0,2012
NEWLON ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,6254,1.0,1.0,1.0,2012
NOEL COMMUNITY ARTS SCHOOL,880,DENVER COUNTY 1,M,True,6239,0.0,0.0,0.0,2012
NOEL MIDDLE SCHOOL,880,DENVER COUNTY 1,M,True,6784,-1.0,0.0,0.0,2012
NORTH HIGH SCHOOL,880,DENVER COUNTY 1,H,True,6314,1.0,1.0,1.0,2012
NORTHEAST ACADEMY CHARTER SCHOOL,880,DENVER COUNTY 1,E,True,6394,-1.0,1.0,1.0,2012
NORTHEAST ACADEMY CHARTER SCHOOL,880,DENVER COUNTY 1,M,True,6394,0.0,1.0,1.0,2012
ODYSSEY CHARTER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,6479,1.0,-1.0,-1.0,2012
ODYSSEY CHARTER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,M,True,6479,-1.0,0.0,-1.0,2012
OMAR D BLAIR CHARTER SCHOOL,880,DENVER COUNTY 1,E,True,6508,0.0,-1.0,-1.0,2012
OMAR D BLAIR CHARTER SCHOOL,880,DENVER COUNTY 1,M,True,6508,0.0,0.0,0.0,2012
ONLINE HIGH SCHOOL,880,DENVER COUNTY 1,H,True,6509,-1.0,,-1.0,2012
P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),880,DENVER COUNTY 1,M,True,7163,-1.0,1.0,0.0,2012
P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),880,DENVER COUNTY 1,H,True,7163,0.0,,1.0,2012
PALMER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,6676,0.0,1.0,0.0,2012
PARK HILL SCHOOL,880,DENVER COUNTY 1,E,True,6754,1.0,1.0,1.0,2012
PIONEER CHARTER SCHOOL,880,DENVER COUNTY 1,E,True,6957,0.0,1.0,1.0,2012
PIONEER CHARTER SCHOOL,880,DENVER COUNTY 1,M,True,6957,0.0,0.0,0.0,2012
PITTWALLER K8 SCHOOL,880,DENVER COUNTY 1,E,True,6970,0.0,1.0,1.0,2012
PITTWALLER K8 SCHOOL,880,DENVER COUNTY 1,M,True,6970,0.0,1.0,0.0,2012
PLACE BRIDGE ACADEMY,880,DENVER COUNTY 1,E,True,7045,1.0,1.0,1.0,2012
PLACE BRIDGE ACADEMY,880,DENVER COUNTY 1,M,True,7045,0.0,1.0,0.0,2012
POLARIS AT EBERT ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,2027,0.0,1.0,0.0,2012
RIDGE VIEW ACADEMY CHARTER SCHOOL,880,DENVER COUNTY 1,H,True,40,-1.0,,-1.0,2012
SABIN WORLD SCHOOL,880,DENVER COUNTY 1,E,True,7554,-1.0,-1.0,-1.0,2012
SAMUELS ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,7578,0.0,0.0,0.0,2012
SCHMITT ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,7698,1.0,-1.0,0.0,2012
SKINNER MIDDLE SCHOOL,880,DENVER COUNTY 1,M,True,7942,1.0,1.0,0.0,2012
SLAVENS K8 SCHOOL,880,DENVER COUNTY 1,E,True,7972,0.0,0.0,0.0,2012
SLAVENS K8 SCHOOL,880,DENVER COUNTY 1,M,True,7972,0.0,0.0,0.0,2012
SMILEY MIDDLE SCHOOL,880,DENVER COUNTY 1,M,True,7992,-1.0,-1.0,0.0,2012
SMITH ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,8006,1.0,1.0,0.0,2012
SOAR GREEN VALLEY RANCH,880,DENVER COUNTY 1,E,True,8053,0.0,-1.0,-1.0,2012
SOUTH HIGH SCHOOL,880,DENVER COUNTY 1,H,True,8086,1.0,0.0,0.0,2012
SOUTHMOOR ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,8138,0.0,1.0,1.0,2012
SOUTHWEST EARLY COLLEGE CHARTER SCHOOL,880,DENVER COUNTY 1,H,True,8132,0.0,-1.0,0.0,2012
STECK ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,8222,0.0,0.0,0.0,2012
STEDMAN ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,8232,0.0,0.0,1.0,2012
STEELE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,8242,0.0,0.0,0.0,2012
SUMMIT ACADEMY,880,DENVER COUNTY 1,H,True,8145,1.0,,0.0,2012
SWANSEA ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,8422,0.0,1.0,1.0,2012
TELLER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,8776,0.0,1.0,0.0,2012
THOMAS JEFFERSON HIGH SCHOOL,880,DENVER COUNTY 1,H,True,8822,0.0,-1.0,0.0,2012
TRAYLOR ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,8888,0.0,-1.0,-1.0,2012
TREVISTA ECE8 AT HORACE MANN,880,DENVER COUNTY 1,E,True,8909,0.0,0.0,0.0,2012
TREVISTA ECE8 AT HORACE MANN,880,DENVER COUNTY 1,M,True,8909,1.0,1.0,1.0,2012
UNIVERSITY PARK ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,8970,0.0,0.0,0.0,2012
VALDEZ ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,408,0.0,0.0,1.0,2012
VALVERDE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,9050,0.0,0.0,1.0,2012
VENTURE PREP,880,DENVER COUNTY 1,M,True,2755,0.0,1.0,0.0,2012
VENTURE PREP,880,DENVER COUNTY 1,H,True,2755,0.0,1.0,1.0,2012
VISTA ACADEMY,880,DENVER COUNTY 1,M,True,8995,0.0,0.0,0.0,2012
VISTA ACADEMY,880,DENVER COUNTY 1,H,True,8995,0.0,0.0,0.0,2012
WEST DENVER PREP  HIGHLAND CAMPUS,880,DENVER COUNTY 1,M,True,9336,0.0,0.0,0.0,2012
WEST DENVER PREP  LAKE CAMPUS,880,DENVER COUNTY 1,M,True,9390,-1.0,0.0,0.0,2012
WEST DENVER PREP:  FEDERAL CAMPUS,880,DENVER COUNTY 1,M,True,8085,-1.0,-1.0,0.0,2012
WEST DENVER PREP: HARVEY PARK CAMPUS,880,DENVER COUNTY 1,M,True,9389,-1.0,-1.0,0.0,2012
WEST HIGH SCHOOL,880,DENVER COUNTY 1,H,True,9408,1.0,0.0,0.0,2012
WESTERLY CREEK ELEMENTARY,880,DENVER COUNTY 1,E,True,9425,0.0,0.0,0.0,2012
WHITTIER K8 SCHOOL,880,DENVER COUNTY 1,E,True,9548,1.0,1.0,1.0,2012
WHITTIER K8 SCHOOL,880,DENVER COUNTY 1,M,True,9548,1.0,0.0,0.0,2012
WILLIAM (BILL) ROBERTS K8 SCHOOL,880,DENVER COUNTY 1,E,True,9623,1.0,0.0,1.0,2012
WILLIAM (BILL) ROBERTS K8 SCHOOL,880,DENVER COUNTY 1,M,True,9623,0.0,-1.0,0.0,2012
WYATTEDISON CHARTER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,True,9739,-1.0,-1.0,-1.0,2012
WYATTEDISON CHARTER ELEMENTARY SCHOOL,880,DENVER COUNTY 1,M,True,9739,-1.0,-1.0,-1.0,2012
DOVE CREEK HIGH SCHOOL,890,DOLORES COUNTY RE NO.2,M,True,2216,-1.0,-1.0,-1.0,2012
DOVE CREEK HIGH SCHOOL,890,DOLORES COUNTY RE NO.2,H,True,2216,-1.0,-1.0,0.0,2012
RICO ELEMENTARY SCHOOL,890,DOLORES COUNTY RE NO.2,E,True,50,,,,2012
SEVENTH STREET ELEMENTARY SCHOOL,890,DOLORES COUNTY RE NO.2,E,True,7764,-1.0,0.0,-1.0,2012
DOLORES ELEMENTARY SCHOOL,2055,DOLORES RE4A,E,True,2204,0.0,-1.0,0.0,2012
DOLORES HIGH SCHOOL,2055,DOLORES RE4A,H,True,2208,0.0,0.0,0.0,2012
DOLORES MIDDLE SCHOOL,2055,DOLORES RE4A,M,True,2206,0.0,-1.0,-1.0,2012
ACADEMY CHARTER SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,11,0.0,0.0,1.0,2012
ACADEMY CHARTER SCHOOL,900,DOUGLAS COUNTY RE 1,M,True,11,0.0,-1.0,0.0,2012
ACRES GREEN ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,12,0.0,0.0,0.0,2012
AMERICAN ACADEMY,900,DOUGLAS COUNTY RE 1,E,True,215,0.0,0.0,0.0,2012
AMERICAN ACADEMY,900,DOUGLAS COUNTY RE 1,M,True,215,0.0,0.0,0.0,2012
ARROWWOOD ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,354,0.0,0.0,0.0,2012
BEAR CANYON ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,651,0.0,0.0,0.0,2012
BEN FRANKLIN ACADEMY,900,DOUGLAS COUNTY RE 1,E,True,135,0.0,0.0,0.0,2012
BEN FRANKLIN ACADEMY,900,DOUGLAS COUNTY RE 1,M,True,135,0.0,0.0,0.0,2012
BUFFALO RIDGE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,1131,0.0,-1.0,0.0,2012
CASTLE ROCK ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,1362,-1.0,0.0,0.0,2012
CASTLE ROCK MIDDLE SCHOOL,900,DOUGLAS COUNTY RE 1,M,True,2226,0.0,0.0,0.0,2012
CASTLE VIEW HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,True,1367,0.0,1.0,0.0,2012
CHALLENGE TO EXCELLENCE CHARTER SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,1512,0.0,0.0,0.0,2012
CHALLENGE TO EXCELLENCE CHARTER SCHOOL,900,DOUGLAS COUNTY RE 1,M,True,1512,0.0,0.0,0.0,2012
CHAPARRAL HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,True,1503,0.0,-1.0,0.0,2012
CHEROKEE TRAIL ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,2233,-1.0,-1.0,0.0,2012
CHERRY VALLEY ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,1578,1.0,0.0,0.0,2012
CIMARRON MIDDLE,900,DOUGLAS COUNTY RE 1,M,True,264,0.0,0.0,0.0,2012
CLEAR SKY ELEMENTARY,900,DOUGLAS COUNTY RE 1,E,True,265,0.0,0.0,0.0,2012
COPPER MESA ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,1899,0.0,0.0,0.0,2012
CORE KNOWLEDGE CHARTER SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,1873,0.0,0.0,0.0,2012
CORE KNOWLEDGE CHARTER SCHOOL,900,DOUGLAS COUNTY RE 1,M,True,1873,0.0,0.0,0.0,2012
COUGAR RUN ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,1925,0.0,-1.0,0.0,2012
COYOTE CREEK ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,1934,0.0,0.0,0.0,2012
CRESTHILL MIDDLE SCHOOL,900,DOUGLAS COUNTY RE 1,M,True,2012,0.0,0.0,0.0,2012
D C S MONTESSORI CHARTER SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,5997,1.0,1.0,0.0,2012
DANIEL C OAKES HIGH SCHOOLCASTLE ROCK,900,DOUGLAS COUNTY RE 1,H,True,201,,,1.0,2012
DOUGLAS COUNTY HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,True,2230,0.0,0.0,0.0,2012
EAGLE ACADEMY,900,DOUGLAS COUNTY RE 1,H,True,2338,,,0.0,2012
EAGLE RIDGE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,2234,0.0,0.0,0.0,2012
EDCSD: COLORADO CYBER SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,5405,,,-1.0,2012
EDCSD: COLORADO CYBER SCHOOL,900,DOUGLAS COUNTY RE 1,M,True,5405,1.0,1.0,1.0,2012
EDCSD: COLORADO CYBER SCHOOL,900,DOUGLAS COUNTY RE 1,H,True,5405,-1.0,,0.0,2012
ELDORADO ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,2656,0.0,1.0,0.0,2012
FLAGSTONE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,2965,0.0,0.0,0.0,2012
FOX CREEK ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,3138,0.0,0.0,0.0,2012
FRANKTOWN ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,3172,0.0,0.0,0.0,2012
FRONTIER VALLEY ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,3241,0.0,1.0,0.0,2012
GOLD RUSH ELEMENTARY,900,DOUGLAS COUNTY RE 1,E,True,266,0.0,1.0,1.0,2012
HERITAGE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,3928,0.0,0.0,0.0,2012
HIGHLANDS RANCH HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,True,3980,0.0,0.0,0.0,2012
HOPE ONLINE,900,DOUGLAS COUNTY RE 1,E,True,3995,0.0,1.0,1.0,2012
HOPE ONLINE,900,DOUGLAS COUNTY RE 1,M,True,3995,0.0,0.0,0.0,2012
HOPE ONLINE,900,DOUGLAS COUNTY RE 1,H,True,3995,1.0,0.0,1.0,2012
IRON HORSE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,4292,0.0,-1.0,0.0,2012
LARKSPUR ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,4980,0.0,-1.0,-1.0,2012
LEGACY POINT ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,5045,0.0,1.0,0.0,2012
LEGEND HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,True,4271,0.0,0.0,0.0,2012
LONE TREE ELEMENTARY,900,DOUGLAS COUNTY RE 1,E,True,5843,1.0,1.0,1.0,2012
MAMMOTH HEIGHTS ELEMENTARY,900,DOUGLAS COUNTY RE 1,E,True,2952,0.0,0.0,0.0,2012
MEADOW VIEW ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,5745,0.0,0.0,0.0,2012
MESA MIDDLE SCHOOL,900,DOUGLAS COUNTY RE 1,M,True,267,0.0,-1.0,0.0,2012
MOUNTAIN RIDGE MIDDLE SCHOOL,900,DOUGLAS COUNTY RE 1,M,True,6164,0.0,1.0,0.0,2012
MOUNTAIN VIEW ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,6152,,,-1.0,2012
MOUNTAIN VISTA HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,True,6165,0.0,0.0,0.0,2012
NORTH STAR ACADEMY,900,DOUGLAS COUNTY RE 1,E,True,1579,0.0,0.0,0.0,2012
NORTH STAR ACADEMY,900,DOUGLAS COUNTY RE 1,M,True,1579,0.0,0.0,0.0,2012
NORTHEAST ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,6396,0.0,0.0,0.0,2012
NORTHRIDGE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,6406,0.0,0.0,0.0,2012
PINE GROVE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,6938,0.0,0.0,0.0,2012
PINE LANE ELEMENTARY,900,DOUGLAS COUNTY RE 1,E,True,6940,0.0,0.0,0.0,2012
PIONEER ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,6961,0.0,0.0,0.0,2012
PLATTE RIVER CHARTER ACADEMY,900,DOUGLAS COUNTY RE 1,E,True,7047,0.0,0.0,0.0,2012
PLATTE RIVER CHARTER ACADEMY,900,DOUGLAS COUNTY RE 1,M,True,7047,0.0,0.0,0.0,2012
PONDEROSA HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,True,7118,0.0,1.0,0.0,2012
PRAIRIE CROSSING ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,7134,0.0,0.0,0.0,2012
RANCH VIEW MIDDLE SCHOOL,900,DOUGLAS COUNTY RE 1,M,True,7245,0.0,0.0,1.0,2012
REDSTONE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,7297,0.0,0.0,0.0,2012
RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,7319,0.0,0.0,0.0,2012
ROCK CANYON HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,True,7435,0.0,0.0,0.0,2012
ROCK RIDGE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,2232,0.0,1.0,0.0,2012
ROCKY HEIGHTS MIDDLE SCHOOL,900,DOUGLAS COUNTY RE 1,M,True,7448,0.0,0.0,0.0,2012
ROXBOROUGH INTERMEDIATE,900,DOUGLAS COUNTY RE 1,E,True,2954,0.0,1.0,0.0,2012
SADDLE RANCH ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,7562,0.0,0.0,0.0,2012
SAGE CANYON ELEMENTARY,900,DOUGLAS COUNTY RE 1,E,True,5607,0.0,0.0,0.0,2012
SAGEWOOD MIDDLE SCHOOL,900,DOUGLAS COUNTY RE 1,M,True,6772,0.0,0.0,0.0,2012
SAND CREEK ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,True,7610,0.0,0.0,-1.0,2012
