district_id,district_name,school_id,school,emh,school_grade,read_achievement,math_achievement,write_achievement,science_achievement,overall_weighted_growth,read_growth,math_growth,write_growth,graduation_rate
880,DENVER COUNTY 1,4795,KUNSMILLER CREATIVE ARTS ACADEMY,M,5,3,3,4,2,6,6,6,9,
880,DENVER COUNTY 1,5255,LAKE INTERNATIONAL SCHOOL,M,4,1,3,2,,6,6,5,6,
880,DENVER COUNTY 1,5158,LINCOLN ELEMENTARY SCHOOL,E,12,7,7,9,8,12,12,11,12,
880,DENVER COUNTY 1,5342,LOWRY ELEMENTARY SCHOOL,E,6,6,6,6,6,6,6,6,3,
880,DENVER COUNTY 1,5448,MANUAL HIGH SCHOOL,H,3,1,3,1,1,6,5,7,6,65.
880,DENVER COUNTY 1,5578,MARRAMA ELEMENTARY SCHOOL,E,6,5,4,6,4,7,5,5,8,
880,DENVER COUNTY 1,5605,MARTIN LUTHER KING JR. EARLY COLLEGE,M,5,1,1,1,1,6,5,6,9,
880,DENVER COUNTY 1,5605,MARTIN LUTHER KING JR. EARLY COLLEGE,H,9,5,5,3,4,9,10,9,9,90.
880,DENVER COUNTY 1,5608,MATHEMATICS AND SCIENCE LEADERSHIP ACADEMY,E,1,2,3,2,,5,6,3,1,
880,DENVER COUNTY 1,5644,MAXWELL ELEMENTARY SCHOOL,E,5,2,1,3,2,7,9,5,6,
880,DENVER COUNTY 1,5702,MC KINLEY-THATCHER ELEMENTARY SCHOOL,E,8,5,5,5,6,10,12,9,9,
880,DENVER COUNTY 1,5716,MC MEEN ELEMENTARY SCHOOL,E,10,6,6,6,6,13,13,9,13,
880,DENVER COUNTY 1,5685,MCGLONE ELEMENTARY SCHOOL,E,7,1,1,1,3,12,12,13,10,
880,DENVER COUNTY 1,5826,MERRILL MIDDLE SCHOOL,M,6,1,4,2,2,9,9,9,8,
880,DENVER COUNTY 1,5995,MONTBELLO HIGH SCHOOL,H,1,1,1,1,1,6,6,6,5,54.
880,DENVER COUNTY 1,6002,MONTCLAIR ELEMENTARY SCHOOL,E,8,6,5,6,6,9,12,8,12,
880,DENVER COUNTY 1,6088,MOORE K-8 SCHOOL,E,9,6,5,6,5,9,12,12,7,
880,DENVER COUNTY 1,6088,MOORE K-8 SCHOOL,M,6,5,3,4,5,6,7,6,7,
880,DENVER COUNTY 1,6098,MOREY MIDDLE SCHOOL,M,9,6,9,9,7,9,9,7,12,
880,DENVER COUNTY 1,6188,MUNROE ELEMENTARY SCHOOL,E,1,2,3,3,1,6,6,3,6,
880,DENVER COUNTY 1,6254,NEWLON ELEMENTARY SCHOOL,E,10,3,5,5,1,12,13,9,13,
880,DENVER COUNTY 1,6239,NOEL COMMUNITY ARTS SCHOOL,M,6,1,3,1,,9,6,12,6,
880,DENVER COUNTY 1,6784,NOEL MIDDLE SCHOOL,M,3,1,1,1,1,5,4,3,6,
880,DENVER COUNTY 1,6314,NORTH HIGH SCHOOL,H,3,3,1,3,3,8,6,6,10,65.
880,DENVER COUNTY 1,6394,NORTHEAST ACADEMY CHARTER SCHOOL,E,1,1,1,1,1,4,3,3,6,
880,DENVER COUNTY 1,6394,NORTHEAST ACADEMY CHARTER SCHOOL,M,6,2,1,2,1,10,12,5,12,
880,DENVER COUNTY 1,6479,ODYSSEY CHARTER ELEMENTARY SCHOOL,E,6,6,7,7,7,5,7,1,6,
880,DENVER COUNTY 1,6479,ODYSSEY CHARTER ELEMENTARY SCHOOL,M,11,10,9,9,8,11,9,10,12,
880,DENVER COUNTY 1,6508,OMAR D BLAIR CHARTER SCHOOL,E,9,6,6,6,6,9,9,8,9,
880,DENVER COUNTY 1,6508,OMAR D BLAIR CHARTER SCHOOL,M,8,5,6,6,5,9,9,9,9,
880,DENVER COUNTY 1,6509,ONLINE HIGH SCHOOL,H,2,6,1,5,5,4,4,6,3,35.
880,DENVER COUNTY 1,6676,PALMER ELEMENTARY SCHOOL,E,9,6,5,6,3,12,10,12,12,
880,DENVER COUNTY 1,6754,PARK HILL SCHOOL,E,10,6,6,9,9,11,10,11,9,
880,DENVER COUNTY 1,6957,PIONEER CHARTER SCHOOL,E,6,1,1,3,2,8,9,7,9,
880,DENVER COUNTY 1,6957,PIONEER CHARTER SCHOOL,M,6,2,5,5,,6,9,6,9,
880,DENVER COUNTY 1,6970,PITT-WALLER K-8 SCHOOL,E,6,4,3,4,3,7,6,5,7,
880,DENVER COUNTY 1,6970,PITT-WALLER K-8 SCHOOL,M,9,4,5,6,4,12,9,9,12,
880,DENVER COUNTY 1,7045,PLACE BRIDGE ACADEMY,E,7,1,3,3,5,12,12,12,10,
880,DENVER COUNTY 1,7045,PLACE BRIDGE ACADEMY,M,6,1,1,1,4,9,7,9,7,
880,DENVER COUNTY 1,2027,POLARIS AT EBERT ELEMENTARY SCHOOL,E,13,13,13,13,13,13,12,10,13,
880,DENVER COUNTY 1,7554,SABIN WORLD SCHOOL,E,6,5,5,5,5,8,6,9,7,
880,DENVER COUNTY 1,7578,SAMUELS ELEMENTARY SCHOOL,E,6,5,5,5,4,7,6,8,8,
880,DENVER COUNTY 1,7698,SCHMITT ELEMENTARY SCHOOL,E,6,4,2,5,3,6,6,7,7,
880,DENVER COUNTY 1,7942,SKINNER MIDDLE SCHOOL,M,7,5,6,5,5,10,12,9,9,
880,DENVER COUNTY 1,7972,SLAVENS K-8 SCHOOL,E,13,12,13,12,12,11,9,12,9,
880,DENVER COUNTY 1,7972,SLAVENS K-8 SCHOOL,M,13,12,13,12,12,12,12,12,12,
880,DENVER COUNTY 1,7992,SMILEY MIDDLE SCHOOL,M,5,3,5,2,3,6,7,7,6,
880,DENVER COUNTY 1,8006,SMITH ELEMENTARY SCHOOL,E,3,1,1,1,1,5,6,6,6,
880,DENVER COUNTY 1,8053,SOAR GREEN VALLEY RANCH,E,,4,5,3,,,,,,
880,DENVER COUNTY 1,8086,SOUTH HIGH SCHOOL,H,5,1,3,2,2,7,8,7,9,59.
880,DENVER COUNTY 1,8138,SOUTHMOOR ELEMENTARY SCHOOL,E,9,9,9,9,10,9,11,6,7,
880,DENVER COUNTY 1,8132,SOUTHWEST EARLY COLLEGE CHARTER SCHOOL,H,3,3,3,2,2,6,6,5,6,42.
880,DENVER COUNTY 1,8222,STECK ELEMENTARY SCHOOL,E,13,13,13,13,12,13,12,12,12,
880,DENVER COUNTY 1,8232,STEDMAN ELEMENTARY SCHOOL,E,6,3,3,4,2,9,10,9,7,
880,DENVER COUNTY 1,8242,STEELE ELEMENTARY SCHOOL,E,10,9,9,8,10,9,9,9,6,
880,DENVER COUNTY 1,8422,SWANSEA ELEMENTARY SCHOOL,E,6,1,1,3,2,6,9,6,9,
880,DENVER COUNTY 1,8776,TELLER ELEMENTARY SCHOOL,E,6,6,6,7,6,6,9,3,8,
880,DENVER COUNTY 1,8822,THOMAS JEFFERSON HIGH SCHOOL,H,5,6,6,6,6,6,6,6,6,78.
880,DENVER COUNTY 1,8888,TRAYLOR ELEMENTARY SCHOOL,E,6,6,6,6,5,6,5,5,6,
880,DENVER COUNTY 1,8909,TREVISTA ECE-8 AT HORACE MANN,E,1,1,1,1,2,5,6,2,6,
880,DENVER COUNTY 1,8909,TREVISTA ECE-8 AT HORACE MANN,M,6,1,3,1,1,11,9,10,10,
880,DENVER COUNTY 1,8970,UNIVERSITY PARK ELEMENTARY SCHOOL,E,12,8,9,9,9,12,10,9,12,
880,DENVER COUNTY 1,408,VALDEZ ELEMENTARY SCHOOL,E,7,1,1,1,1,9,13,6,12,
880,DENVER COUNTY 1,9050,VALVERDE ELEMENTARY SCHOOL,E,5,1,1,3,5,6,6,6,11,
880,DENVER COUNTY 1,2755,VENTURE PREP,M,5,2,2,1,5,6,6,6,6,
880,DENVER COUNTY 1,2755,VENTURE PREP,H,6,1,3,2,1,12,7,13,9,-
880,DENVER COUNTY 1,9336,WEST DENVER PREP - HIGHLAND CAMPUS,M,11,4,7,6,,13,13,13,13,
880,DENVER COUNTY 1,9390,WEST DENVER PREP - LAKE CAMPUS,M,10,3,6,4,,12,11,13,12,
880,DENVER COUNTY 1,8085,WEST DENVER PREP:  FEDERAL CAMPUS,M,12,5,9,6,6,13,13,13,13,
880,DENVER COUNTY 1,9389,WEST DENVER PREP: HARVEY PARK CAMPUS,M,12,5,10,6,10,13,12,13,13,
880,DENVER COUNTY 1,9408,WEST HIGH SCHOOL,H,1,1,1,1,2,6,9,3,6,53.
880,DENVER COUNTY 1,9425,WESTERLY CREEK ELEMENTARY,E,9,9,9,9,9,9,9,6,8,
880,DENVER COUNTY 1,9548,WHITTIER K-8 SCHOOL,E,6,5,1,4,4,7,7,7,6,
880,DENVER COUNTY 1,9548,WHITTIER K-8 SCHOOL,M,9,4,6,6,,13,12,10,13,
880,DENVER COUNTY 1,9623,WILLIAM (BILL) ROBERTS K-8 SCHOOL,E,12,10,11,11,9,10,9,9,9,
880,DENVER COUNTY 1,9623,WILLIAM (BILL) ROBERTS K-8 SCHOOL,M,10,6,7,6,9,10,10,10,9,
880,DENVER COUNTY 1,9739,WYATT-EDISON CHARTER ELEMENTARY SCHOOL,E,1,3,4,3,1,3,1,4,4,
880,DENVER COUNTY 1,9739,WYATT-EDISON CHARTER ELEMENTARY SCHOOL,M,6,3,4,3,1,9,9,10,7,
890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,M,3,5,3,5,5,1,1,2,3,
890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,H,6,6,3,6,6,1,1,1,5,67.
890,DOLORES COUNTY RE NO.2,50,RICO ELEMENTARY SCHOOL,E,,,,,,,,,,
890,DOLORES COUNTY RE NO.2,7764,SEVENTH STREET ELEMENTARY SCHOOL,E,2,5,5,4,5,2,3,3,2,
2055,DOLORES RE-4A,2204,DOLORES ELEMENTARY SCHOOL,E,7,7,7,7,7,6,6,7,6,
2055,DOLORES RE-4A,2208,DOLORES HIGH SCHOOL,H,9,9,7,7,9,9,9,10,8,90.
2055,DOLORES RE-4A,2206,DOLORES MIDDLE SCHOOL,M,7,6,6,6,6,7,6,9,6,
900,DOUGLAS COUNTY RE 1,11,ACADEMY CHARTER SCHOOL,E,12,12,12,10,9,10,9,9,10,
900,DOUGLAS COUNTY RE 1,11,ACADEMY CHARTER SCHOOL,M,12,10,12,9,11,10,7,12,9,
900,DOUGLAS COUNTY RE 1,12,ACRES GREEN ELEMENTARY SCHOOL,E,10,8,7,9,7,10,9,7,10,
900,DOUGLAS COUNTY RE 1,215,AMERICAN ACADEMY,E,10,13,12,12,13,9,7,7,12,
900,DOUGLAS COUNTY RE 1,215,AMERICAN ACADEMY,M,13,12,12,12,13,12,11,9,12,
900,DOUGLAS COUNTY RE 1,354,ARROWWOOD ELEMENTARY SCHOOL,E,9,9,9,7,6,6,6,6,6,
900,DOUGLAS COUNTY RE 1,651,BEAR CANYON ELEMENTARY SCHOOL,E,12,10,12,12,10,12,10,10,12,
900,DOUGLAS COUNTY RE 1,135,BEN FRANKLIN ACADEMY,E,8,9,10,8,12,6,7,6,6,
900,DOUGLAS COUNTY RE 1,135,BEN FRANKLIN ACADEMY,M,,10,12,8,,9,9,12,5,
900,DOUGLAS COUNTY RE 1,1131,BUFFALO RIDGE ELEMENTARY SCHOOL,E,9,12,10,12,9,8,9,6,9,
900,DOUGLAS COUNTY RE 1,1362,CASTLE ROCK ELEMENTARY SCHOOL,E,7,7,7,7,9,8,7,8,7,
900,DOUGLAS COUNTY RE 1,2226,CASTLE ROCK MIDDLE SCHOOL,M,7,8,8,9,9,6,6,6,7,
900,DOUGLAS COUNTY RE 1,1367,CASTLE VIEW HIGH SCHOOL,H,9,9,9,9,7,6,7,6,7,88.
900,DOUGLAS COUNTY RE 1,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,E,9,9,9,9,9,7,6,8,8,
900,DOUGLAS COUNTY RE 1,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,M,11,12,12,9,9,9,6,11,7,
900,DOUGLAS COUNTY RE 1,1503,CHAPARRAL HIGH SCHOOL,H,9,7,9,9,7,6,5,6,6,92.
900,DOUGLAS COUNTY RE 1,2233,CHEROKEE TRAIL ELEMENTARY SCHOOL,E,7,9,8,9,7,7,7,6,9,
900,DOUGLAS COUNTY RE 1,1578,CHERRY VALLEY ELEMENTARY SCHOOL,E,9,6,7,9,6,7,10,6,7,
900,DOUGLAS COUNTY RE 1,264,CIMARRON MIDDLE,M,9,8,9,9,7,6,6,6,6,
900,DOUGLAS COUNTY RE 1,265,CLEAR SKY ELEMENTARY,E,8,7,7,7,7,8,9,7,7,
900,DOUGLAS COUNTY RE 1,1899,COPPER MESA ELEMENTARY SCHOOL,E,12,9,10,9,9,12,11,11,12,
900,DOUGLAS COUNTY RE 1,1873,CORE KNOWLEDGE CHARTER SCHOOL,E,12,12,13,12,10,12,9,9,12,
900,DOUGLAS COUNTY RE 1,1873,CORE KNOWLEDGE CHARTER SCHOOL,M,13,12,13,13,12,12,11,10,10,
900,DOUGLAS COUNTY RE 1,1925,COUGAR RUN ELEMENTARY SCHOOL,E,9,12,10,10,9,8,9,6,8,
900,DOUGLAS COUNTY RE 1,1934,COYOTE CREEK ELEMENTARY SCHOOL,E,9,10,9,9,9,9,11,8,8,
900,DOUGLAS COUNTY RE 1,2012,CRESTHILL MIDDLE SCHOOL,M,8,9,10,9,9,7,6,9,6,
900,DOUGLAS COUNTY RE 1,5997,D C S MONTESSORI CHARTER SCHOOL,E,6,13,9,12,11,6,9,4,6,
900,DOUGLAS COUNTY RE 1,2230,DOUGLAS COUNTY HIGH SCHOOL,H,8,9,9,9,9,6,6,6,6,90.
900,DOUGLAS COUNTY RE 1,2338,EAGLE ACADEMY,H,,,,,,,,,,53.
900,DOUGLAS COUNTY RE 1,2234,EAGLE RIDGE ELEMENTARY SCHOOL,E,9,9,9,9,9,10,10,11,9,
900,DOUGLAS COUNTY RE 1,5405,EDCSD: COLORADO CYBER SCHOOL,E,,5,5,5,7,1,3,1,1,
900,DOUGLAS COUNTY RE 1,5405,EDCSD: COLORADO CYBER SCHOOL,M,1,6,4,5,4,1,1,1,2,
900,DOUGLAS COUNTY RE 1,5405,EDCSD: COLORADO CYBER SCHOOL,H,1,5,5,5,4,1,1,1,1,24.
900,DOUGLAS COUNTY RE 1,2656,ELDORADO ELEMENTARY SCHOOL,E,9,9,9,9,8,9,6,9,9,
900,DOUGLAS COUNTY RE 1,2965,FLAGSTONE ELEMENTARY SCHOOL,E,12,9,9,9,9,11,9,12,9,
900,DOUGLAS COUNTY RE 1,3138,FOX CREEK ELEMENTARY SCHOOL,E,11,9,10,10,9,10,9,9,10,
900,DOUGLAS COUNTY RE 1,3172,FRANKTOWN ELEMENTARY SCHOOL,E,7,9,10,10,8,6,7,5,7,
900,DOUGLAS COUNTY RE 1,3241,FRONTIER VALLEY ELEMENTARY SCHOOL,E,9,9,9,9,7,8,6,9,6,
900,DOUGLAS COUNTY RE 1,266,GOLD RUSH ELEMENTARY,E,11,9,9,10,9,9,9,11,6,
900,DOUGLAS COUNTY RE 1,3928,HERITAGE ELEMENTARY SCHOOL,E,10,12,11,12,10,9,7,8,9,
900,DOUGLAS COUNTY RE 1,3980,HIGHLANDS RANCH HIGH SCHOOL,H,12,10,10,11,7,9,9,6,9,90.
900,DOUGLAS COUNTY RE 1,3995,HOPE ON-LINE,E,1,2,1,1,3,1,3,1,1,
900,DOUGLAS COUNTY RE 1,3995,HOPE ON-LINE,M,2,2,1,1,1,5,6,4,6,
900,DOUGLAS COUNTY RE 1,3995,HOPE ON-LINE,H,1,1,1,1,1,6,7,3,7,31.
900,DOUGLAS COUNTY RE 1,4292,IRON HORSE ELEMENTARY SCHOOL,E,7,9,7,9,8,6,6,6,6,
900,DOUGLAS COUNTY RE 1,4980,LARKSPUR ELEMENTARY SCHOOL,E,9,9,8,9,8,9,8,9,9,
900,DOUGLAS COUNTY RE 1,5045,LEGACY POINT ELEMENTARY SCHOOL,E,9,9,8,9,6,9,10,7,8,
900,DOUGLAS COUNTY RE 1,4271,LEGEND HIGH SCHOOL,H,7,9,8,9,9,6,6,2,7,-
900,DOUGLAS COUNTY RE 1,5843,LONE TREE ELEMENTARY,E,12,9,9,9,11,12,10,12,10,
900,DOUGLAS COUNTY RE 1,2952,MAMMOTH HEIGHTS ELEMENTARY,E,9,9,9,9,9,9,8,6,10,
900,DOUGLAS COUNTY RE 1,5745,MEADOW VIEW ELEMENTARY SCHOOL,E,9,9,7,9,7,9,10,6,8,
900,DOUGLAS COUNTY RE 1,267,MESA MIDDLE SCHOOL,M,6,7,8,7,7,6,6,6,6,
900,DOUGLAS COUNTY RE 1,6164,MOUNTAIN RIDGE MIDDLE SCHOOL,M,9,10,11,10,9,7,9,7,6,
900,DOUGLAS COUNTY RE 1,6152,MOUNTAIN VIEW ELEMENTARY SCHOOL,E,,8,9,7,,,,,,
900,DOUGLAS COUNTY RE 1,6165,MOUNTAIN VISTA HIGH SCHOOL,H,11,12,12,12,10,6,7,6,7,94.
900,DOUGLAS COUNTY RE 1,1579,NORTH STAR ACADEMY,E,12,11,12,12,10,10,9,10,9,
900,DOUGLAS COUNTY RE 1,1579,NORTH STAR ACADEMY,M,12,12,12,12,,9,7,9,9,
900,DOUGLAS COUNTY RE 1,6396,NORTHEAST ELEMENTARY SCHOOL,E,7,9,9,9,9,6,6,7,6,
900,DOUGLAS COUNTY RE 1,6406,NORTHRIDGE ELEMENTARY SCHOOL,E,12,13,13,13,13,12,13,9,12,
900,DOUGLAS COUNTY RE 1,6938,PINE GROVE ELEMENTARY SCHOOL,E,12,12,11,12,11,9,9,9,9,
900,DOUGLAS COUNTY RE 1,6940,PINE LANE ELEMENTARY,E,7,8,7,9,8,6,8,6,6,
900,DOUGLAS COUNTY RE 1,6961,PIONEER ELEMENTARY SCHOOL,E,8,9,9,8,7,8,7,7,8,
900,DOUGLAS COUNTY RE 1,7047,PLATTE RIVER CHARTER ACADEMY,E,9,13,13,12,11,9,8,9,7,
900,DOUGLAS COUNTY RE 1,7047,PLATTE RIVER CHARTER ACADEMY,M,12,12,12,12,12,10,7,12,8,
900,DOUGLAS COUNTY RE 1,7118,PONDEROSA HIGH SCHOOL,H,9,9,10,9,9,8,9,6,7,90.
900,DOUGLAS COUNTY RE 1,7134,PRAIRIE CROSSING ELEMENTARY SCHOOL,E,10,7,7,9,6,10,12,7,9,
900,DOUGLAS COUNTY RE 1,7245,RANCH VIEW MIDDLE SCHOOL,M,8,9,9,9,7,6,6,6,6,
900,DOUGLAS COUNTY RE 1,7297,REDSTONE ELEMENTARY SCHOOL,E,12,10,12,10,10,12,10,9,12,
900,DOUGLAS COUNTY RE 1,7319,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,E,8,10,9,9,7,6,9,6,6,
900,DOUGLAS COUNTY RE 1,7435,ROCK CANYON HIGH SCHOOL,H,11,12,11,12,12,6,6,6,6,94.
900,DOUGLAS COUNTY RE 1,2232,ROCK RIDGE ELEMENTARY SCHOOL,E,7,6,6,6,6,8,8,7,7,
900,DOUGLAS COUNTY RE 1,7448,ROCKY HEIGHTS MIDDLE SCHOOL,M,9,10,12,11,10,6,6,7,6,
900,DOUGLAS COUNTY RE 1,2954,ROXBOROUGH INTERMEDIATE,E,6,7,7,6,7,6,7,8,3,
900,DOUGLAS COUNTY RE 1,7562,SADDLE RANCH ELEMENTARY SCHOOL,E,12,12,12,12,9,10,9,9,9,
900,DOUGLAS COUNTY RE 1,5607,SAGE CANYON ELEMENTARY,E,7,9,7,7,8,6,6,6,6,
900,DOUGLAS COUNTY RE 1,6772,SAGEWOOD MIDDLE SCHOOL,M,6,9,9,9,7,5,5,6,5,
900,DOUGLAS COUNTY RE 1,7610,SAND CREEK ELEMENTARY SCHOOL,E,9,9,9,10,9,9,9,6,9,
900,DOUGLAS COUNTY RE 1,7718,SEDALIA ELEMENTARY SCHOOL,E,7,6,6,6,5,8,7,6,9,
900,DOUGLAS COUNTY RE 1,6773,SIERRA MIDDLE SCHOOL,M,9,7,9,9,7,6,5,9,6,
900,DOUGLAS COUNTY RE 1,6365,SKYVIEW ACADEMY,E,9,11,9,9,9,7,6,6,9,
900,DOUGLAS COUNTY RE 1,6365,SKYVIEW ACADEMY,M,9,10,9,10,,7,9,6,8,
900,DOUGLAS COUNTY RE 1,8106,SOARING HAWK ELEMENTARY SCHOOL,E,11,9,8,7,8,10,10,9,9,
900,DOUGLAS COUNTY RE 1,8126,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,E,5,5,4,5,6,6,7,6,6,
900,DOUGLAS COUNTY RE 1,5259,STEM MIDDLE & HIGH SCHOOL,M,9,11,12,10,9,6,6,6,6,
900,DOUGLAS COUNTY RE 1,5259,STEM MIDDLE & HIGH SCHOOL,H,,5,6,6,,1,1,5,3,
900,DOUGLAS COUNTY RE 1,2953,STONE MOUNTAIN ELEMENTARY,E,12,12,12,12,9,12,12,10,9,
900,DOUGLAS COUNTY RE 1,8382,SUMMIT VIEW ELEMENTARY SCHOOL,E,11,10,10,12,9,10,9,9,9,
900,DOUGLAS COUNTY RE 1,8847,THUNDERRIDGE HIGH SCHOOL,H,10,10,10,10,10,6,7,6,7,92.
900,DOUGLAS COUNTY RE 1,8853,TIMBER TRAIL ELEMENTARY SCHOOL,E,12,12,12,12,10,9,7,9,9,
900,DOUGLAS COUNTY RE 1,8897,TRAILBLAZER ELEMENTARY SCHOOL,E,8,10,10,9,9,7,9,6,7,
900,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,E,12,10,12,11,10,12,12,12,7,
1520,DURANGO 9-R,225,ANIMAS VALLEY ELEMENTARY SCHOOL,E,9,8,8,9,9,9,9,7,7,
1520,DURANGO 9-R,2318,DURANGO HIGH SCHOOL,H,6,7,8,7,7,5,3,6,3,79.
1520,DURANGO 9-R,7994,ESCALANTE MIDDLE SCHOOL,M,7,7,7,7,7,7,6,7,9,
1520,DURANGO 9-R,3012,FLORIDA MESA ELEMENTARY SCHOOL,E,2,6,5,6,6,2,3,3,3,
1520,DURANGO 9-R,3050,FORT LEWIS MESA ELEMENTARY SCHOOL,E,9,8,9,6,8,9,9,6,8,
1520,DURANGO 9-R,5888,MILLER MIDDLE SCHOOL,M,7,9,9,9,9,6,6,6,6,
1520,DURANGO 9-R,6222,NEEDHAM ELEMENTARY SCHOOL,E,6,6,7,7,7,5,5,5,5,
1520,DURANGO 9-R,6738,PARK ELEMENTARY SCHOOL,E,6,6,7,6,6,6,5,7,5,
1520,DURANGO 9-R,7402,RIVERVIEW ELEMENTARY SCHOOL,E,8,9,9,10,11,7,7,6,9,
1520,DURANGO 9-R,8388,SUNNYSIDE ELEMENTARY SCHOOL,E,7,9,10,9,11,6,5,6,6,
1430,EADS RE-1,2328,EADS ELEMENTARY SCHOOL,E,5,9,9,9,9,1,1,3,2,
1430,EADS RE-1,2336,EADS HIGH SCHOOL,H,6,6,6,6,6,4,4,5,6,83.
1430,EADS RE-1,2332,EADS MIDDLE SCHOOL,M,9,7,9,7,,8,5,9,9,
910,EAGLE COUNTY RE 50,471,AVON ELEMENTARY SCHOOL,E,6,5,6,6,5,9,9,5,9,
910,EAGLE COUNTY RE 50,604,BATTLE MOUNTAIN HIGH SCHOOL,H,6,6,6,6,6,7,9,5,9,80.
910,EAGLE COUNTY RE 50,793,BERRY CREEK MIDDLE SCHOOL,M,6,5,6,5,3,7,7,7,6,
910,EAGLE COUNTY RE 50,38,BRUSH CREEK ELEMENTARY SCHOOL,E,9,11,10,10,11,7,6,6,7,
910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,E,7,11,12,12,12,6,8,3,6,
910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,M,10,11,10,10,8,7,9,8,6,
910,EAGLE COUNTY RE 50,2346,EAGLE VALLEY ELEMENTARY SCHOOL,E,6,6,6,6,6,7,6,6,7,
910,EAGLE COUNTY RE 50,2350,EAGLE VALLEY HIGH SCHOOL,H,6,8,8,7,7,3,6,3,1,93.
910,EAGLE COUNTY RE 50,2355,EAGLE VALLEY MIDDLE SCHOOL,M,11,9,9,9,9,9,10,7,10,
910,EAGLE COUNTY RE 50,2530,EDWARDS ELEMENTARY SCHOOL,E,10,6,6,6,6,10,12,9,12,
910,EAGLE COUNTY RE 50,39,GYPSUM CREEK MIDDLE SCHOOL,M,12,7,8,9,9,12,12,10,11,
910,EAGLE COUNTY RE 50,3710,GYPSUM ELEMENTARY SCHOOL,E,7,6,6,6,6,6,9,3,9,
910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,E,6,5,6,6,6,7,11,6,6,
910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,M,6,7,6,8,6,6,9,3,6,
910,EAGLE COUNTY RE 50,4838,JUNE CREEK ELEMENTARY SCHOOL,E,6,5,5,5,5,7,7,8,9,
910,EAGLE COUNTY RE 50,37,RED HILL ELEMENTARY SCHOOL,E,6,6,6,6,6,7,9,5,7,
910,EAGLE COUNTY RE 50,7296,RED SANDSTONE ELEMENTARY SCHOOL,E,9,9,9,9,9,9,12,6,8,
910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (USSA),E,,9,6,10,,1,3,1,1,
910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (USSA),M,,10,9,10,12,3,3,5,2,
910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (USSA),H,,8,9,8,9,6,7,2,7,83.
910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,M,,,,,,,,,,
1350,EAST GRAND 2,2376,EAST GRAND MIDDLE SCHOOL,M,9,9,7,9,6,9,7,7,9,
1350,EAST GRAND 2,3182,FRASER VALLEY ELEMENTARY SCHOOL,E,10,9,8,9,9,11,9,9,12,
1350,EAST GRAND 2,3556,GRANBY ELEMENTARY SCHOOL,E,6,6,7,7,6,5,6,2,5,
1350,EAST GRAND 2,4277,INDIAN PEAKS CHARTER SCHOOL,E,,6,5,5,,1,,2,3,
1350,EAST GRAND 2,4277,INDIAN PEAKS CHARTER SCHOOL,M,6,4,1,4,4,6,6,6,7,
1350,EAST GRAND 2,5864,MIDDLE PARK HIGH SCHOOL,H,9,9,9,8,9,8,6,9,9,83.
2520,EAST OTERO R-1,4841,LA JUNTA INTERMEDIATE SCHOOL,E,5,5,5,5,5,6,6,6,6,
2520,EAST OTERO R-1,5015,LA JUNTA JR/SR HIGH SCHOOL,M,1,5,6,6,6,1,3,3,1,
2520,EAST OTERO R-1,5015,LA JUNTA JR/SR HIGH SCHOOL,H,3,5,5,5,5,1,1,5,1,85.
3085,EATON RE-2,754,BENJAMIN EATON ELEMENTARY SCHOOL,E,9,9,9,9,9,9,7,8,9,
3085,EATON RE-2,2456,EATON HIGH SCHOOL,H,6,7,7,8,7,2,4,1,6,80.
3085,EATON RE-2,2452,EATON MIDDLE SCHOOL,M,6,9,9,9,9,6,6,6,6,
3085,EATON RE-2,3286,GALETON ELEMENTARY SCHOOL,E,6,7,9,7,6,6,3,5,5,
1120,EDISON 54 JT,2504,EDISON ACADEMY,M,,,,,,,,,,
1120,EDISON 54 JT,2504,EDISON ACADEMY,H,,9,7,7,6,1,3,1,1,55.
1120,EDISON 54 JT,2514,EDISON ELEMENTARY SCHOOL,E,6,7,11,6,6,3,5,6,1,
1120,EDISON 54 JT,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,M,9,12,11,10,12,7,9,6,6,
1120,EDISON 54 JT,2526,EDISON JUNIOR-SENIOR HIGH SCHOOL,H,,12,10,10,11,12,13,12,11,88.
