district_id,school_id,school,city,state,zipcode,Unnamed: 8,Developed: 11-5-12
1150,6858,PENROSE ELEMENTARY SCHOOL,PENROSE,CO,81240,,
1160,3220,COTOPAXI ELEMENTARY SCHOOL,COTOPAXI,CO,81223,,
1160,3228,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,COTOPAXI,CO,81223,,
1180,429,CARBONDALE COMMUNITY CHARTER SCHOOL,CARBONDALE,CO,81623,,
1180,560,BASALT ELEMENTARY SCHOOL,BASALT,CO,81621,,
1180,561,BASALT MIDDLE SCHOOL,BASALT,CO,81621,,
1180,570,BASALT HIGH SCHOOL,BASALT,CO,81621,,
1180,1006,BRIDGES,CARBONDALE,CO,81623,,
1180,1296,CARBONDALE MIDDLE SCHOOL,CARBONDALE,CO,81623,,
1180,2063,CRYSTAL RIVER ELEMENTARY SCHOOL,CARBONDALE,CO,81623,,
1180,3460,GLENWOOD SPRINGS ELEMENTARY SCHOOL,GLENWOOD SPRINGS,CO,81602,,
1180,3464,GLENWOOD SPRINGS MIDDLE SCHOOL,GLENWOOD SPRINGS,CO,81601,,
1180,3468,GLENWOOD SPRINGS HIGH SCHOOL,GLENWOOD SPRINGS,CO,81601,,
1180,7422,ROARING FORK HIGH SCHOOL,CARBONDALE,CO,81623,,
1180,8038,SOPRIS ELEMENTARY SCHOOL,GLENWOOD SPRINGS,CO,81602,,
1195,65,COAL RIDGE HIGH SCHOOL,NEW CASTLE,CO,81647,,
1195,2573,ELK CREEK ELEMENTARY,NEW CASTLE,CO,81647,,
1195,3281,GRAHAM MESA ELEMENTARY SCHOOL,RIFLE,CO,81650,,
1195,3967,HIGHLAND ELEMENTARY SCHOOL,RIFLE,CO,81650,,
1195,4510,KATHRYN SENOR ELEMENTARY SCHOOL,NEW CASTLE,CO,81647,,
1195,7356,RIFLE MIDDLE SCHOOL,RIFLE,CO,81650,,
1195,7360,RIFLE HIGH SCHOOL,RIFLE,CO,81650,,
1195,7388,RIVERSIDE SCHOOL,NEW CASTLE,CO,81647,,
1195,7890,CACTUS VALLEY ELEMENTARY SCHOOL,SILT,CO,81652,,
1195,9231,WAMSLEY ELEMENTARY SCHOOL,RIFLE,CO,81650,,
1220,3578,BEA UNDERWOOD ELEMENTARY SCHOOL,PARACHUTE,CO,81635,,
1220,3585,GRAND VALLEY CENTER FOR FAMILY LEARNING,PARACHUTE,CO,81635,,
1220,3586,GRAND VALLEY HIGH SCHOOL,PARACHUTE,CO,81635,,
1220,3603,L.W. ST. JOHN ELEMENTARY SCHOOL,PARACHUTE,CO,81635,,
1220,8274,GRAND VALLEY MIDDLE SCHOOL,PARACHUTE,CO,81635,,
1330,1632,GILPIN COUNTY ELEMENTARY SCHOOL,BLACK HAWK,CO,80403,,
1330,1634,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,BLACK HAWK,CO,80403,,
1340,9416,WEST GRAND ELEMENTARY SCHOOL,KREMMLING,CO,80459,,
1340,9420,WEST GRAND HIGH SCHOOL,KREMMLING,CO,80459,,
1340,9422,WEST GRAND MIDDLE SCHOOL,KREMMLING,CO,80459,,
1350,2376,EAST GRAND MIDDLE SCHOOL,GRANBY,CO,80446,,
1350,3182,FRASER VALLEY ELEMENTARY SCHOOL,FRASER,CO,80442,,
1350,3556,GRANBY ELEMENTARY SCHOOL,GRANBY,CO,80446,,
1350,4277,INDIAN PEAKS CHARTER SCHOOL,GRANBY,CO,80446,,
1350,5864,MIDDLE PARK HIGH SCHOOL,GRANBY,CO,80446,,
1360,2006,CRESTED BUTTE COMMUNITY SCHOOL,CRESTED BUTTE,CO,81224,,
1360,3690,GUNNISON ELEMENTARY SCHOOL,GUNNISON,CO,81230,,
1360,3694,GUNNISON HIGH SCHOOL,GUNNISON,CO,81230,,
1360,3697,GUNNISON MIDDLE SCHOOL,GUNNISON,CO,81230,,
1360,5577,MARBLE CHARTER SCHOOL,MARBLE,CO,81623,,
1380,4899,LAKE CITY COMMUNITY SCHOOL,LAKE CITY,CO,81235,,
1390,63,PEAKVIEW SCHOOL,WALSENBURG,CO,81089,,
1390,3306,GARDNER ELEMENTARY SCHOOL,GARDNER,CO,81040,,
1390,9212,JOHN MALL HIGH SCHOOL,WALSENBURG,CO,81089,,
1400,4860,LA VETA ELEMENTARY SCHOOL,LA VETA,CO,81055,,
1400,4864,LA VETA JUNIOR-SENIOR HIGH SCHOOL,LA VETA,CO,81055,,
1410,6358,NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,WALDEN,CO,80480,,
1410,9198,WALDEN ELEMENTARY SCHOOL,WALDEN,CO,80480,,
1420,30,ADAMS ELEMENTARY SCHOOL,WESTMINSTER,CO,80021,,
1420,33,MC LAIN HIGH SCHOOL,LAKEWOOD,CO,80228,,
1420,34,MC LAIN COMMUNITY HIGH SCHOOL,LAKEWOOD,CO,80228,,
1420,108,ALAMEDA HIGH SCHOOL,LAKEWOOD,CO,80232,,
1420,109,ARVADA K-8,ARVADA,CO,80002,,
1420,148,ALLENDALE ELEMENTARY SCHOOL,ARVADA,CO,80004,,
1420,370,ARVADA HIGH SCHOOL,ARVADA,CO,80004,,
1420,378,ARVADA WEST HIGH SCHOOL,ARVADA,CO,80004,,
1420,660,BEAR CREEK K-8 SCHOOL,LAKEWOOD,CO,80227,,
1420,664,BEAR CREEK HIGH SCHOOL,LAKEWOOD,CO,80227,,
1420,694,BELL MIDDLE SCHOOL,GOLDEN,CO,80401,,
1420,724,BELMAR ELEMENTARY SCHOOL,LAKEWOOD,CO,80226,,
1420,776,BERGEN MEADOW PRIMARY SCHOOL,EVERGREEN,CO,80439,,
1420,779,BERGEN VALLEY INTERMEDIATE SCHOOL,EVERGREEN,CO,80439,,
1420,950,BRADFORD PRIMARY SCHOOL,LITTLETON,CO,80127,,
1420,951,BLUE HERON ELEMENTARY SCHOOL,LITTLETON,CO,80123,,
1420,952,BRADFORD INTERMEDIATE SCHOOL,LITTLETON,CO,80127,,
1420,965,BRADY EXPLORATION SCHOOL,LAKEWOOD,CO,80226,,
1420,1238,CAMPBELL ELEMENTARY SCHOOL,ARVADA,CO,80004,,
1420,1318,CARMODY MIDDLE SCHOOL,LAKEWOOD,CO,80227,,
1420,1522,CHATFIELD HIGH SCHOOL,LITTLETON,CO,80127,,
1420,1730,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,GOLDEN,CO,80403,,
1420,1790,COLOROW ELEMENTARY SCHOOL,LITTLETON,CO,80123,,
1420,1861,COLUMBINE HILLS ELEMENTARY SCHOOL,LITTLETON,CO,80128,,
1420,1864,COLUMBINE HIGH SCHOOL,LITTLETON,CO,80123,,
1420,1869,COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,WHEAT RIDGE,CO,80033,,
1420,1876,CORONADO ELEMENTARY SCHOOL,LITTLETON,CO,80128,,
1420,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,GOLDEN,CO,80403,,
1420,1886,CONIFER SENIOR HIGH SCHOOL,CONIFER,CO,80433,,
1420,1976,CREIGHTON MIDDLE SCHOOL,LAKEWOOD,CO,80226,,
1420,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,LITTLETON,CO,80127,,
1420,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,DENVER,CO,80235,,
1420,2130,DEER CREEK MIDDLE SCHOOL,LITTLETON,CO,80123,,
1420,2194,DEVINNY ELEMENTARY SCHOOL,LAKEWOOD,CO,80228,,
1420,2288,DRAKE JUNIOR HIGH SCHOOL,ARVADA,CO,80002,,
1420,2300,DUNSTAN MIDDLE SCHOOL,LAKEWOOD,CO,80228,,
1420,2322,DUTCH CREEK ELEMENTARY SCHOOL,LITTLETON,CO,80128,,
1420,2496,EDGEWATER ELEMENTARY SCHOOL,EDGEWATER,CO,80214,,
1420,2550,EIBER ELEMENTARY SCHOOL,LAKEWOOD,CO,80215,,
1420,2616,ELK CREEK ELEMENTARY SCHOOL,PINE,CO,80470,,
1420,2799,EXCEL ACADEMY CHARTER SCHOOL,ARVADA,CO,80005,,
1420,2820,EVERITT MIDDLE SCHOOL,WHEAT RIDGE,CO,80033,,
1420,2832,EVERGREEN MIDDLE SCHOOL,EVERGREEN,CO,80439,,
1420,2836,EVERGREEN HIGH SCHOOL,EVERGREEN,CO,80439,,
1420,2866,FAIRMOUNT ELEMENTARY SCHOOL,GOLDEN,CO,80403,,
1420,2946,FITZMORRIS ELEMENTARY SCHOOL,ARVADA,CO,80004,,
1420,2963,FALCON BLUFFS MIDDLE SCHOOL,LITTLETON,CO,80128,,
1420,3025,FOOTHILLS ELEMENTARY SCHOOL,LAKEWOOD,CO,80228,,
1420,3088,FOSTER ELEMENTARY SCHOOL,ARVADA,CO,80002,,
1420,3099,FAMILY LITERACY PRESCHOOL,LAKEWOOD,CO,80232,,
1420,3201,FREE HORIZON MONTESSORI CHARTER SCHOOL,GOLDEN,CO,80401,,
1420,3216,FREMONT ELEMENTARY SCHOOL,ARVADA,CO,80004,,
1420,3250,NORMA ANDERSON PRESCHOOL,WHEAT RIDGE,CO,80033,,
1420,3450,GLENNON HEIGHTS ELEMENTARY SCHOOL,LAKEWOOD,CO,80226,,
1420,3502,GOLDEN HIGH SCHOOL,GOLDEN,CO,80401,,
1420,3536,GOVERNOR'S RANCH ELEMENTARY SCHOOL,LITTLETON,CO,80123,,
1420,3622,GREEN GABLES ELEMENTARY SCHOOL,LAKEWOOD,CO,80227,,
1420,3624,GREEN MOUNTAIN ELEMENTARY SCHOOL,LAKEWOOD,CO,80228,,
1420,3628,GREEN MOUNTAIN HIGH SCHOOL,LAKEWOOD,CO,80228,,
1420,3726,HACKBERRY HILL ELEMENTARY SCHOOL,ARVADA,CO,80003,,
1420,4190,HUTCHINSON ELEMENTARY SCHOOL,LAKEWOOD,CO,80228,,
1420,4402,JEFFERSON ACADEMY CHARTER SCHOOL,BROOMFIELD,CO,80021,,
1420,4404,JEFFERSON CHARTER ACADEMY JUNIOR HIGH SCHOOL,BROOMFIELD,CO,80020,,
1420,4408,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,GOLDEN,CO,80401,,
1420,4410,JEFFERSON CHARTER ACADEMY SENIOR HIGH SCHOOL,BROOMFIELD,CO,80021,,
1420,4422,JEFFERSON HIGH SCHOOL,EDGEWATER,CO,80214,,
1420,4478,SHERIDAN GREEN ELEMENTARY SCHOOL,WESTMINSTER,CO,80020,,
1420,4548,KEN CARYL MIDDLE SCHOOL,LITTLETON,CO,80123,,
1420,4549,KENDALLVUE ELEMENTARY SCHOOL,MORRISON,CO,80465,,
1420,4550,KENDRICK LAKES ELEMENTARY SCHOOL,LAKEWOOD,CO,80232,,
1420,4798,CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS,GOLDEN,CO,80401,,
1420,4802,KULLERSTRAND ELEMENTARY SCHOOL,WHEAT RIDGE,CO,80033,,
1420,4830,KYFFIN ELEMENTARY SCHOOL,GOLDEN,CO,80401,,
1420,4942,LAKEWOOD HIGH SCHOOL,LAKEWOOD,CO,80215,,
1420,5004,LASLEY ELEMENTARY SCHOOL,LAKEWOOD,CO,80226,,
1420,5024,LAWRENCE ELEMENTARY SCHOOL,ARVADA,CO,80002,,
1420,5036,LEAWOOD ELEMENTARY SCHOOL,LITTLETON,CO,80123,,
1420,5145,LINCOLN CHARTER ACADEMY,ARVADA,CO,80003,,
1420,5222,LITTLE ELEMENTARY SCHOOL,ARVADA,CO,80003,,
1420,5350,LUKAS ELEMENTARY SCHOOL,WESTMINSTER,CO,80021,,
1420,5354,LUMBERG ELEMENTARY SCHOOL,EDGEWATER,CO,80214,,
1420,5415,ROCKY MOUNTAIN DEAF SCHOOL,GOLDEN,CO,80401,,
1420,5454,MANDALAY MIDDLE SCHOOL,WESTMINSTER,CO,80021,,
1420,5472,MANNING OPTIONS SCHOOL,LAKEWOOD,CO,80401,,
1420,5524,MAPLE GROVE ELEMENTARY SCHOOL,GOLDEN,CO,80401,,
1420,5580,MARSHDALE ELEMENTARY SCHOOL,EVERGREEN,CO,80439,,
1420,5623,LONGVIEW HIGH SCHOOL,LAKEWOOD,CO,80228,,
1420,5758,MEIKLEJOHN ELEMENTARY,ARVADA,CO,80005,,
1420,5892,MILLER SPECIAL EDUCATION,LAKEWOOD,CO,80226,,
1420,5944,MITCHELL ELEMENTARY SCHOOL,GOLDEN,CO,80403,,
1420,5972,MOLHOLM ELEMENTARY SCHOOL,LAKEWOOD,CO,80214,,
1420,5994,MONTESSORI PEAKS CHARTER ACADEMY,LITTLETON,CO,80123,,
1420,6090,MOORE MIDDLE SCHOOL,ARVADA,CO,80005,,
1420,6133,MORTENSEN ELEMENTARY SCHOOL,LITTLETON,CO,80128,,
1420,6135,MOUNT CARBON ELEMENTARY SCHOOL,LITTLETON,CO,80127,,
1420,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,GOLDEN,CO,80403,,
1420,6237,NEW AMERICA SCHOOL,LAKEWOOD,CO,80226,,
1420,6286,NORMANDY ELEMENTARY SCHOOL,LITTLETON,CO,80128,,
1420,6330,NORTH ARVADA MIDDLE SCHOOL,ARVADA,CO,80003,,
1420,6470,OBERON JUNIOR HIGH SCHOOL,ARVADA,CO,80005,,
1420,6474,O'CONNELL MIDDLE SCHOOL,LAKEWOOD,CO,80232,,
1420,6539,JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,LAKEWOOD,CO,80215,,
1420,6541,JEFFERSON COUNTY OPEN SECONDARY,LAKEWOOD,CO,80215,,
1420,6804,PARMALEE ELEMENTARY SCHOOL,INDIAN HILLS,CO,80454,,
1420,6806,PARR ELEMENTARY SCHOOL,ARVADA,CO,80003,,
1420,6808,PATTERSON ELEMENTARY SCHOOL,LAKEWOOD,CO,80232,,
1420,6828,PECK ELEMENTARY SCHOOL,ARVADA,CO,80004,,
1420,6844,PEIFFER ELEMENTARY SCHOOL,LITTLETON,CO,80127,,
1420,6848,PENNINGTON ELEMENTARY SCHOOL,WHEAT RIDGE,CO,80033,,
1420,7078,PLEASANT VIEW ELEMENTARY SCHOOL,GOLDEN,CO,80401,,
1420,7114,POMONA HIGH SCHOOL,ARVADA,CO,80005,,
1420,7128,POWDERHORN ELEMENTARY SCHOOL,LITTLETON,CO,80127,,
1420,7190,PROSPECT VALLEY ELEMENTARY SCHOOL,WHEAT RIDGE,CO,80033,,
1420,7238,RALSTON ELEMENTARY SCHOOL,GOLDEN,CO,80401,,
1420,7239,RALSTON VALLEY SENIOR HIGH SCHOOL,ARVADA,CO,80005,,
1420,7282,RED ROCKS ELEMENTARY SCHOOL,MORRISON,CO,80465,,
1420,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,EVERGREEN,CO,80439,,
1420,7483,ROONEY RANCH ELEMENTARY SCHOOL,LAKEWOOD,CO,80228,,
1420,7529,RYAN ELEMENTARY SCHOOL,WESTMINSTER,CO,80020,,
1420,7701,COLLEGIATE ACADEMY OF COLORADO,LITTLETON,CO,80127,,
1420,7708,SECREST ELEMENTARY SCHOOL,ARVADA,CO,80003,,
1420,7753,SEMPER ELEMENTARY SCHOOL,WESTMINSTER,CO,80021,,
1420,7780,SHAFFER ELEMENTARY SCHOOL,LITTLETON,CO,80127,,
1420,7833,SHELTON ELEMENTARY SCHOOL,GOLDEN,CO,80401,,
1420,7870,SIERRA ELEMENTARY SCHOOL,ARVADA,CO,80005,,
1420,7962,SLATER ELEMENTARY SCHOOL,LAKEWOOD,CO,80215,,
1420,8036,SOBESKY ACADEMY,LAKEWOOD,CO,80215,,
1420,8090,DEANE ELEMENTARY SCHOOL,LAKEWOOD,CO,80226,,
1420,8102,SOUTH LAKEWOOD ELEMENTARY SCHOOL,LAKEWOOD,CO,80226,,
1420,8209,STANDLEY LAKE HIGH SCHOOL,WESTMINSTER,CO,80021,,
1420,8223,STEVENS ELEMENTARY SCHOOL,WHEAT RIDGE,CO,80033,,
1420,8248,STEIN ELEMENTARY SCHOOL,LAKEWOOD,CO,80226,,
1420,8276,STOBER ELEMENTARY SCHOOL,LAKEWOOD,CO,80215,,
1420,8280,STONY CREEK ELEMENTARY SCHOOL,LITTLETON,CO,80128,,
1420,8300,STOTT ELEMENTARY SCHOOL,ARVADA,CO,80004,,
1420,8381,SUMMIT RIDGE MIDDLE SCHOOL,LITTLETON,CO,80127,,
1420,8432,SWANSON ELEMENTARY SCHOOL,ARVADA,CO,80003,,
1420,8458,JOHN AND KAREN LITZ PRESCHOOL,GOLDEN,CO,80401,,
1420,8793,TWO ROADS CHARTER SCHOOL,WHEAT RIDGE,CO,80033,,
1420,8834,THOMSON ELEMENTARY SCHOOL,ARVADA,CO,80003,,
1420,9008,UTE MEADOWS ELEMENTARY SCHOOL,LITTLETON,CO,80127,,
1420,9052,VAN ARSDALE ELEMENTARY SCHOOL,ARVADA,CO,80005,,
1420,9058,VANDERHOOF ELEMENTARY SCHOOL,ARVADA,CO,80004,,
1420,9154,VIVIAN ELEMENTARY SCHOOL,LAKEWOOD,CO,80215,,
1420,9232,WARDER ELEMENTARY SCHOOL,ARVADA,CO,80005,,
1420,9234,WARREN OCCUPATION TECHNICAL CENTER,LAKEWOOD,CO,80228,,
1420,9245,WARREN TECH NORTH,ARVADA,CO,80004,,
1420,9299,WAYNE CARLE MIDDLE SCHOOL,WESTMINSTER,CO,80021,,
1420,9328,WEBER ELEMENTARY SCHOOL,ARVADA,CO,80005,,
1420,9342,WELCHESTER ELEMENTARY SCHOOL,GOLDEN,CO,80401,,
1420,9412,WESTGATE ELEMENTARY SCHOOL,LAKEWOOD,CO,80227,,
1420,9424,WEST JEFFERSON ELEMENTARY SCHOOL,CONIFER,CO,80433,,
1420,9427,WOODROW WILSON CHARTER ACADEMY,WESTMINSTER,CO,80021,,
1420,9428,WEST JEFFERSON MIDDLE SCHOOL,CONIFER,CO,80433,,
1420,9429,WEST WOODS ELEMENTARY SCHOOL,ARVADA,CO,80007,,
1420,9432,DENNISON ELEMENTARY SCHOOL,LAKEWOOD,CO,80226,,
1420,9490,WESTRIDGE ELEMENTARY SCHOOL,LITTLETON,CO,80127,,
1420,9510,WHEAT RIDGE HIGH SCHOOL,WHEAT RIDGE,CO,80033,,
1420,9515,WHEAT RIDGE 5-8,WHEAT RIDGE,CO,80033,,
1420,9638,WILMORE DAVIS ELEMENTARY SCHOOL,WHEAT RIDGE,CO,80033,,
1420,9648,WILMOT ELEMENTARY SCHOOL,EVERGREEN,CO,80439,,
1420,9678,WITT ELEMENTARY SCHOOL,WESTMINSTER,CO,80021,,
1430,2328,EADS ELEMENTARY SCHOOL,EADS,CO,81036,,
1430,2332,EADS MIDDLE SCHOOL,EADS,CO,81036,,
1430,2336,EADS HIGH SCHOOL,EADS,CO,81036,,
1440,6992,PLAINVIEW ELEMENTARY SCHOOL,SHERIDAN LAKE,CO,81071,,
1440,7009,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,SHERIDAN LAKE,CO,81071,,
1450,2956,FLAGLER ELEMENTARY SCHOOL,FLAGLER,CO,80815,,
1450,2958,FLAGLER MIDDLE SCHOOL,FLAGLER,CO,80815,,
1450,2960,FLAGLER SENIOR HIGH SCHOOL,FLAGLER,CO,80815,,
1460,7746,HI PLAINS UNDIVIDED HIGH SCHOOL,SEIBERT,CO,80834,,
1460,9164,HI PLAINS ELEMENTARY SCHOOL,VONA,CO,80861,,
1480,8342,STRATTON ELEMENTARY SCHOOL,STRATTON,CO,80836,,
1480,8351,STRATTON MIDDLE SCHOOL,STRATTON,CO,80836,,
1480,8354,STRATTON SENIOR HIGH SCHOOL,STRATTON,CO,80836,,
1490,832,BETHUNE ELEMENTARY SCHOOL,BETHUNE,CO,80805,,
1490,842,BETHUNE JUNIOR-SENIOR HIGH SCHOOL,BETHUNE,CO,80805,,
1500,1144,BURLINGTON ELEMENTARY SCHOOL,BURLINGTON,CO,80807,,
1500,1150,BURLINGTON MIDDLE SCHOOL,BURLINGTON,CO,80807,,
1500,1152,BURLINGTON HIGH SCHOOL,BURLINGTON,CO,80807,,
1510,4901,LAKE COUNTY MIDDLE SCHOOL,LEADVILLE,CO,80461,,
1510,4904,LAKE COUNTY HIGH SCHOOL,LEADVILLE,CO,80461,,
1510,8804,PITTS ELEMENTARY SCHOOL,LEADVILLE,CO,80461,,
1510,9486,WESTPARK ELEMENTARY SCHOOL,LEADVILLE,CO,80461,,
1520,225,ANIMAS VALLEY ELEMENTARY SCHOOL,DURANGO,CO,81301,,
1520,2318,DURANGO HIGH SCHOOL,DURANGO,CO,81301,,
1520,3012,FLORIDA MESA ELEMENTARY SCHOOL,DURANGO,CO,81303,,
1520,3050,FORT LEWIS MESA ELEMENTARY SCHOOL,HESPERUS,CO,81326,,
1520,5888,MILLER MIDDLE SCHOOL,DURANGO,CO,81301,,
1520,6222,NEEDHAM ELEMENTARY SCHOOL,DURANGO,CO,81301,,
1520,6738,PARK ELEMENTARY SCHOOL,DURANGO,CO,81301,,
1520,7402,RIVERVIEW ELEMENTARY SCHOOL,DURANGO,CO,81301,,
1520,7994,ESCALANTE MIDDLE SCHOOL,DURANGO,CO,81303,,
1520,8388,SUNNYSIDE ELEMENTARY SCHOOL,DURANGO,CO,81303,,
1530,632,BAYFIELD ELEMENTARY SCHOOL,BAYFIELD,CO,81122,,
1530,636,BAYFIELD MIDDLE SCHOOL,BAYFIELD,CO,81122,,
1530,640,BAYFIELD HIGH SCHOOL,BAYFIELD,CO,81122,,
1540,4250,IGNACIO ELEMENTARY SCHOOL,IGNACIO,CO,81137,,
1540,4252,IGNACIO INTERMEDIATE SCHOOL,IGNACIO,CO,81137,,
1540,4254,IGNACIO JUNIOR HIGH SCHOOL,IGNACIO,CO,81137,,
1540,4258,IGNACIO HIGH SCHOOL,IGNACIO,CO,81137,,
1550,146,RIDGEVIEW CLASSICAL CHARTER SCHOOLS,FORT COLLINS,CO,80525,,
1550,477,ZACH ELEMENTARY SCHOOL,FORT COLLINS,CO,80528,,
1550,490,BACON ELEMENTARY SCHOOL,FORT COLLINS,CO,80528,,
1550,498,BETHKE ELEMENTARY SCHOOL,TIMNATH,CO,80547,,
1550,612,BAUDER ELEMENTARY SCHOOL,FORT COLLINS,CO,80526,,
1550,678,BEATTIE ELEMENTARY SCHOOL,FORT COLLINS,CO,80526,,
1550,766,BENNETT ELEMENTARY SCHOOL,FORT COLLINS,CO,80521,,
1550,892,BLEVINS MIDDLE SCHOOL,FORT COLLINS,CO,80526,,
1550,898,BOLTZ MIDDLE SCHOOL,FORT COLLINS,CO,80525,,
1550,1186,CACHE LA POUDRE ELEMENTARY SCHOOL,LA PORTE,CO,80535,,
1550,1190,CACHE LA POUDRE MIDDLE SCHOOL,LA PORTE,CO,80535,,
1550,2298,DUNN ELEMENTARY SCHOOL,FORT COLLINS,CO,80521,,
1550,3046,FORT COLLINS HIGH SCHOOL,FORT COLLINS,CO,80525,,
1550,3105,FOSSIL RIDGE HIGH SCHOOL,FORT COLLINS,CO,80528,,
1550,3760,CENTENNIAL HIGH SCHOOL,FORT COLLINS,CO,80524,,
1550,3787,HARRIS BILINGUAL ELEMENTARY SCHOOL,FORT COLLINS,CO,80524,,
1550,3791,LAB ELEMENTARY SCHOOL FOR CREATIVE LEARNING,FORT COLLINS,CO,80521,,
1550,4282,IRISH ELEMENTARY SCHOOL,FORT COLLINS,CO,80521,,
1550,4456,JOHNSON ELEMENTARY SCHOOL,FORT COLLINS,CO,80526,,
1550,4698,KINARD CORE KNOWLEDGE MIDDLE SCHOOL,FORT COLLINS,CO,80528,,
1550,4793,KRUSE ELEMENTARY SCHOOL,FORT COLLINS,CO,80525,,
1550,5014,LAUREL ELEMENTARY SCHOOL,FORT COLLINS,CO,80524,,
1550,5068,LESHER MIDDLE SCHOOL,FORT COLLINS,CO,80524,,
1550,5120,LIBERTY COMMON CHARTER SCHOOL,FORT COLLINS,CO,80525,,
1550,5168,LINCOLN MIDDLE SCHOOL,FORT COLLINS,CO,80521,,
1550,5196,LINTON ELEMENTARY SCHOOL,FORT COLLINS,CO,80525,,
1550,5234,LIVERMORE ELEMENTARY SCHOOL,LIVERMORE,CO,80536,,
1550,5292,LOPEZ ELEMENTARY SCHOOL,FORT COLLINS,CO,80526,,
1550,5688,MCGRAW ELEMENTARY SCHOOL,FORT COLLINS,CO,80526,,
1550,6476,O'DEA ELEMENTARY SCHOOL,FORT COLLINS,CO,80525,,
1550,6482,OLANDER ELEMENTARY SCHOOL,FORT COLLINS,CO,80526,,
1550,7104,POLARIS EXPEDITIONARY LEARNING SCHOOL,FORT COLLINS,CO,80521,,
1550,7124,POUDRE HIGH SCHOOL,FORT COLLINS,CO,80521,,
1550,7127,POUDRE COMMUNITY ACADEMY,FORT COLLINS,CO,80521,,
1550,7161,PRESTON MIDDLE SCHOOL,FORT COLLINS,CO,80528,,
1550,7198,PSD GLOBAL ACADEMY,FORT COLLINS,CO,80521,,
1550,7218,PUTNAM ELEMENTARY SCHOOL,FORT COLLINS,CO,80521,,
1550,7290,RED FEATHER LAKES ELEMENTARY SCHOOL,RED FEATHER LAKES,CO,80545,,
1550,7325,RICE ELEMENTARY SCHOOL,WELLINGTON,CO,80549,,
1550,7350,RIFFENBURGH ELEMENTARY SCHOOL,FORT COLLINS,CO,80525,,
1550,7470,ROCKY MOUNTAIN HIGH SCHOOL,FORT COLLINS,CO,80526,,
1550,7834,SHEPARDSON ELEMENTARY SCHOOL,FORT COLLINS,CO,80525,,
1550,8318,STOVE PRAIRIE ELEMENTARY SCHOOL,BELLVUE,CO,80512,,
1550,8460,TAVELLI ELEMENTARY SCHOOL,FORT COLLINS,CO,80524,,
1550,8852,TIMNATH ELEMENTARY SCHOOL,TIMNATH,CO,80547,,
1550,9251,TRAUT CORE ELEMENTARY SCHOOL,FORT COLLINS,CO,80528,,
1550,9330,WEBBER MIDDLE SCHOOL,FORT COLLINS,CO,80526,,
1550,9370,EYESTONE ELEMENTARY SCHOOL,WELLINGTON,CO,80549,,
1550,9374,WELLINGTON MIDDLE SCHOOL,WELLINGTON,CO,80549,,
1550,9380,WERNER ELEMENTARY SCHOOL,FORT COLLINS,CO,80525,,
1560,510,CONRAD BALL MIDDLE SCHOOL,LOVELAND,CO,80538,,
1560,808,BERTHOUD ELEMENTARY SCHOOL,BERTHOUD,CO,80513,,
1560,812,BERTHOUD HIGH SCHOOL,BERTHOUD,CO,80513,,
1560,865,B F KITCHEN ELEMENTARY SCHOOL,LOVELAND,CO,80537,,
1560,870,BIG THOMPSON ELEMENTARY SCHOOL,LOVELAND,CO,80538,,
1560,890,MARY BLAIR ELEMENTARY SCHOOL,LOVELAND,CO,80538,,
1560,1323,CARRIE MARTIN ELEMENTARY SCHOOL,LOVELAND,CO,80537,,
1560,1385,CENTENNIAL ELEMENTARY SCHOOL,LOVELAND,CO,80538,,
1560,1920,COTTONWOOD PLAINS ELEMENTARY SCHOOL,FT COLLINS,CO,80525,,
1560,2089,COYOTE RIDGE ELEMENTARY SCHOOL,FORT COLLINS,CO,80525,,
1560,3320,GARFIELD ELEMENTARY SCHOOL,LOVELAND,CO,80537,,
1560,4332,IVY STOCKWELL ELEMENTARY SCHOOL,BERTHOUD,CO,80513,,
1560,5018,LAURENE EDMONDSON ELEMENTARY SCHOOL,LOVELAND,CO,80538,,
1560,5170,LINCOLN ELEMENTARY SCHOOL,LOVELAND,CO,80538,,
1560,5235,LOVELAND CLASSICAL SCHOOL,LOVELAND,CO,80537,,
1560,5312,BILL REED MIDDLE SCHOOL,LOVELAND,CO,80537,,
1560,5316,LOVELAND HIGH SCHOOL,LOVELAND,CO,80538,,
1560,5335,LUCILE ERWIN MIDDLE SCHOOL,LOVELAND,CO,80538,,
1560,5393,THOMPSON INTEGRATED EARLY CHILDHOOD,LOVELAND,CO,80537,,
