district_id,school_id,school,city,state,zipcode,year,lowestgrade,unnamed: 8,school type,district_name,district size,district setting,developed: 11-5-12
900,135,BEN FRANKLIN ACADEMY,LITTLETON,CO,80000,2012,,,,,,,
900,201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,CASTLE ROCK,CO,80104,2012,,,,,,,
900,215,AMERICAN ACADEMY AT CASTLE PINES CHARTER,LONE TREE,CO,80124,2012,,,,,,,
900,264,CIMARRON MIDDLE,PARKER,CO,80134,2012,,,,,,,
900,265,CLEAR SKY ELEMENTARY,CASTLE ROCK,CO,80109,2012,,,,,,,
900,266,GOLD RUSH ELEMENTARY,PARKER,CO,80134,2012,,,,,,,
900,267,MESA MIDDLE SCHOOL,CASTLE ROCK,CO,80104,2012,,,,,,,
900,354,ARROWWOOD ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80130,2012,,,,,,,
900,651,BEAR CANYON ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80126,2012,,,,,,,
900,1131,BUFFALO RIDGE ELEMENTARY SCHOOL,CASTLE ROCK,CO,80108,2012,,,,,,,
900,1270,EARLY CHILDHOOD CENTER,CASTLE ROCK,CO,80104,2012,,,,,,,
900,1362,CASTLE ROCK ELEMENTARY SCHOOL,CASTLE ROCK,CO,80104,2012,,,,,,,
900,1367,CASTLE VIEW HIGH SCHOOL,CASTLE ROCK,CO,80109,2012,,,,,,,
900,1503,CHAPARRAL HIGH SCHOOL,PARKER,CO,80134,2012,,,,,,,
900,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,PARKER,CO,80134,2012,,,,,,,
900,1555,CLOVERLEAF HOME EDUCATION,CASTLE ROCK,CO,80104,2012,,,,,,,
900,1578,CHERRY VALLEY ELEMENTARY SCHOOL,FRANKTOWN,CO,80116,2012,,,,,,,
900,1579,NORTH STAR ACADEMY,PARKER,CO,80134,2012,,,,,,,
900,1873,CORE KNOWLEDGE CHARTER SCHOOL,PARKER,CO,80138,2012,,,,,,,
900,1899,COPPER MESA ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80126,2012,,,,,,,
900,1925,COUGAR RUN ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80126,2012,,,,,,,
900,1934,COYOTE CREEK ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80129,2012,,,,,,,
900,2012,CRESTHILL MIDDLE SCHOOL,HIGHLANDS RANCH,CO,80130,2012,,,,,,,
900,2226,CASTLE ROCK MIDDLE SCHOOL,CASTLE ROCK,CO,80109,2012,,,,,,,
900,2230,DOUGLAS COUNTY HIGH SCHOOL,CASTLE ROCK,CO,80104,2012,,,,,,,
900,2232,ROCK RIDGE ELEMENTARY SCHOOL,CASTLE ROCK,CO,80104,2012,,,,,,,
900,2233,CHEROKEE TRAIL ELEMENTARY SCHOOL,PARKER,CO,80134,2012,,,,,,,
900,2234,EAGLE RIDGE ELEMENTARY SCHOOL,LONE TREE,CO,80124,2012,,,,,,,
900,2338,EAGLE ACADEMY,HIGHLANDS RANCH,CO,80130,2012,,,,,,,
900,2656,ELDORADO ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80126,2012,,,,,,,
900,2952,MAMMOTH HEIGHTS ELEMENTARY,PARKER,CO,80134,2012,,,,,,,
900,2953,STONE MOUNTAIN ELEMENTARY,HIGHLANDS RANCH,CO,80129,2012,,,,,,,
900,2954,ROXBOROUGH INTERMEDIATE,LITTLETON,CO,80125,2012,,,,,,,
900,2965,FLAGSTONE ELEMENTARY SCHOOL,CASTLE ROCK,CO,80104,2012,,,,,,,
900,3138,FOX CREEK ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80130,2012,,,,,,,
900,3172,FRANKTOWN ELEMENTARY SCHOOL,FRANKTOWN,CO,80116,2012,,,,,,,
900,3241,FRONTIER VALLEY ELEMENTARY SCHOOL,PARKER,CO,80138,2012,,,,,,,
900,3928,HERITAGE ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80126,2012,,,,,,,
900,3980,HIGHLANDS RANCH HIGH SCHOOL,HIGHLANDS RANCH,CO,80130,2012,,,,,,,
900,3995,HOPE ON-LINE,ENGLEWOOD,CO,80112,2012,,,,,,,
900,4271,LEGEND HIGH SCHOOL,PARKER,CO,80134,2012,,,,,,,
900,4292,IRON HORSE ELEMENTARY SCHOOL,PARKER,CO,80138,2012,,,,,,,
900,4980,LARKSPUR ELEMENTARY SCHOOL,LARKSPUR,CO,80118,2012,,,,,,,
900,5045,LEGACY POINT ELEMENTARY SCHOOL,PARKER,CO,80134,2012,,,,,,,
900,5259,STEM MIDDLE & HIGH SCHOOL,HIGHLANDS RANCH,CO,80129,2012,,,,,,,
900,5405,EDCSD: COLORADO CYBER SCHOOL,CASTLE ROCK,CO,80104,2012,,,,,,,
900,5607,SAGE CANYON ELEMENTARY,CASTLE ROCK,CO,80104,2012,,,,,,,
900,5745,MEADOW VIEW ELEMENTARY SCHOOL,CASTLE ROCK,CO,80109,2012,,,,,,,
900,5843,LONE TREE ELEMENTARY,LONE TREE,CO,80124,2012,,,,,,,
900,5997,D C S MONTESSORI CHARTER SCHOOL,CASTLE ROCK,CO,80108,2012,,,,,,,
900,6152,MOUNTAIN VIEW ELEMENTARY SCHOOL,PARKER,CO,80134,2012,,,,,,,
900,6164,MOUNTAIN RIDGE MIDDLE SCHOOL,HIGHLANDS RANCH,CO,80126,2012,,,,,,,
900,6165,MOUNTAIN VISTA HIGH SCHOOL,HIGHLANDS RANCH,CO,80126,2012,,,,,,,
900,6365,SKYVIEW ACADEMY,HIGHLANDS RANCH,CO,80124,2012,,,,,,,
900,6396,NORTHEAST ELEMENTARY SCHOOL,PARKER,CO,80134,2012,,,,,,,
900,6406,NORTHRIDGE ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80126,2012,,,,,,,
900,6772,SAGEWOOD MIDDLE SCHOOL,PARKER,CO,80134,2012,,,,,,,
900,6773,SIERRA MIDDLE SCHOOL,PARKER,CO,80138,2012,,,,,,,
900,6938,PINE GROVE ELEMENTARY SCHOOL,PARKER,CO,80134,2012,,,,,,,
900,6940,PINE LANE ELEMENTARY,PARKER,CO,80138,2012,,,,,,,
900,6961,PIONEER ELEMENTARY SCHOOL,PARKER,CO,80138,2012,,,,,,,
900,7047,PLATTE RIVER CHARTER ACADEMY,HIGHLANDS RANCH,CO,80126,2012,,,,,,,
900,7096,ROXBOROUGH ELEMENTARY SCHOOL,LITTLETON,CO,80125,2012,,,,,,,
900,7118,PONDEROSA HIGH SCHOOL,PARKER,CO,80134,2012,,,,,,,
900,7134,PRAIRIE CROSSING ELEMENTARY SCHOOL,PARKER,CO,80134,2012,,,,,,,
900,7245,RANCH VIEW MIDDLE SCHOOL,HIGHLANDS RANCH,CO,80129,2012,,,,,,,
900,7297,REDSTONE ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80130,2012,,,,,,,
900,7319,RENAISSANCE EXPEDITION LEARN OUTWARD BOUND SCHOOL,CASTLE ROCK,CO,80104,2012,,,,,,,
900,7435,ROCK CANYON HIGH SCHOOL,LITTLETON,CO,80124,2012,,,,,,,
900,7448,ROCKY HEIGHTS MIDDLE SCHOOL,LITTLETON,CO,80124,2012,,,,,,,
900,7562,SADDLE RANCH ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80129,2012,,,,,,,
900,7610,SAND CREEK ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80126,2012,,,,,,,
900,7718,SEDALIA ELEMENTARY SCHOOL,SEDALIA,CO,80135,2012,,,,,,,
900,8106,SOARING HAWK ELEMENTARY SCHOOL,CASTLE ROCK,CO,80109,2012,,,,,,,
900,8126,SOUTH RIDGE ELEMENTARY AN IB WORLD SCHOOL,CASTLE ROCK,CO,80104,2012,,,,,,,
900,8382,SUMMIT VIEW ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80126,2012,,,,,,,
900,8847,THUNDERRIDGE HIGH SCHOOL,HIGHLANDS RANCH,CO,80129,2012,,,,,,,
900,8853,TIMBER TRAIL ELEMENTARY SCHOOL,CASTLE ROCK,CO,80108,2012,,,,,,,
900,8897,TRAILBLAZER ELEMENTARY SCHOOL,HIGHLANDS RANCH,CO,80126,2012,,,,,,,
900,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,LITTLETON,CO,80124,2012,,,,,,,
910,37,RED HILL ELEMENTARY SCHOOL,GYPSUM,CO,81637,2012,,,,,,,
910,38,BRUSH CREEK ELEMENTARY SCHOOL,EAGLE,CO,81631,2012,,,,,,,
910,39,GYPSUM CREEK MIDDLE SCHOOL,GYPSUM,CO,81637,2012,,,,,,,
910,205,RED CANYON HIGH SCHOOL,EDWARDS,CO,81631,2012,,,,,,,
910,471,AVON ELEMENTARY SCHOOL,AVON,CO,81620,2012,,,,,,,
910,604,BATTLE MOUNTAIN HIGH SCHOOL,EDWARDS,CO,81620,2012,,,,,,,
910,793,BERRY CREEK MIDDLE SCHOOL,EDWARDS,CO,81632,2012,,,,,,,
910,2340,EAGLE COUNTY CHARTER ACADEMY,EDWARDS,CO,81632,2012,,,,,,,
910,2346,EAGLE VALLEY ELEMENTARY SCHOOL,EAGLE,CO,81631,2012,,,,,,,
910,2350,EAGLE VALLEY HIGH SCHOOL,GYPSUM,CO,81637,2012,,,,,,,
910,2355,EAGLE VALLEY MIDDLE SCHOOL,EAGLE,CO,81631,2012,,,,,,,
910,2530,EDWARDS ELEMENTARY SCHOOL,EDWARDS,CO,81632,2012,,,,,,,
910,3710,GYPSUM ELEMENTARY SCHOOL,GYPSUM,CO,81637,2012,,,,,,,
910,4838,JUNE CREEK ELEMENTARY SCHOOL,EDWARDS,CO,81632,2012,,,,,,,
910,5742,HOMESTAKE PEAK SCHOOL,AVON,CO,81620,2012,,,,,,,
910,6238,NEW AMERICA CHARTER SCHOOL,GYPSUM,CO,81637,2012,,,,,,,
910,7285,RED TABLE EARLY LEARNING CENTER,GYPSUM,CO,81637,2012,,,,,,,
910,7296,RED SANDSTONE ELEMENTARY SCHOOL,VAIL,CO,81657,2012,,,,,,,
910,9061,VAIL SKI AND SNOWBOARD ACADEMY (USSA),EAGLE,CO,81631,2012,,,,,,,
910,9701,WORLD ACADEMY,EAGLE,CO,81631,2012,,,,,,,
920,2572,LEGACY ACADEMY,ELIZABETH,CO,80107,2012,,,,,,,
920,2604,ELIZABETH MIDDLE SCHOOL,ELIZABETH,CO,80107,2012,,,,,,,
920,2608,ELIZABETH HIGH SCHOOL,ELIZABETH,CO,80107,2012,,,,,,,
920,3236,FRONTIER HIGH SCHOOL,ELIZABETH,CO,80107,2012,,,,,,,
920,7300,ELIZABETH RUNNING CREEK PRESCHOOL,ELIZABETH,CO,80107,2012,,,,,,,
920,7517,RUNNING CREEK ELEMENTARY SCHOOL,ELIZABETH,CO,80107,2012,,,,,,,
920,7924,SINGING HILLS PRESCHOOL,PARKER,CO,80134,2012,,,,,,,
920,7925,SINGING HILLS ELEMENTARY SCHOOL,PARKER,CO,80134,2012,,,,,,,
930,4724,KIOWA ELEMENTARY SCHOOL,KIOWA,CO,80117,2012,,,,,,,
930,4726,KIOWA MIDDLE SCHOOL,KIOWA,CO,80117,2012,,,,,,,
930,4728,KIOWA HIGH SCHOOL,KIOWA,CO,80117,2012,,,,,,,
940,7914,SIMLA ELEMENTARY SCHOOL,SIMLA,CO,80835,2012,,,,,,,
940,7918,SIMLA JUNIOR HIGH SCHOOL,SIMLA,CO,80835,2012,,,,,,,
940,7922,SIMLA HIGH SCHOOL,SIMLA,CO,80835,2012,,,,,,,
950,2570,ELBERT ELEMENTARY SCHOOL,ELBERT,CO,80106,2012,,,,,,,
950,2574,ELBERT JUNIOR-SENIOR HIGH SCHOOL,ELBERT,CO,80106,2012,,,,,,,
960,44,AGATE ELEMENTARY SCHOOL,AGATE,CO,80101,2012,,,,,,,
970,1210,CALHAN ELEMENTARY SCHOOL,CALHAN,CO,80808,2012,,,,,,,
970,1215,CALHAN MIDDLE SCHOOL,CALHAN,CO,80808,2012,,,,,,,
970,1218,CALHAN HIGH SCHOOL,CALHAN,CO,80808,2012,,,,,,,
980,469,ATLAS PREPARATORY SCHOOL,COLORADO SPRINGS,CO,80916,2012,,,,,,,
980,1000,BRICKER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80916,2012,,,,,,,
980,1306,CARMEL MIDDLE SCHOOL,COLORADO SPRINGS,CO,80910,2012,,,,,,,
980,1383,CENTENNIAL ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80910,2012,,,,,,,
980,3392,GIBERSON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80916,2012,,,,,,,
980,3522,FOX MEADOW MIDDLE SCHOOL,COLORADO SPRINGS,CO,80906,2012,,,,,,,
980,3806,HARRISON HIGH SCHOOL,COLORADO SPRINGS,CO,80906,2012,,,,,,,
980,3870,HIGH SCHOOL PREPARATORY ACADEMY,COLORADO SPRINGS,CO,80906,2012,,,,,,,
980,4378,JAMES IRWIN CHARTER HIGH SCHOOL,COLORADO SPRINGS,CO,80916,2012,,,,,,,
980,4379,JAMES IRWIN CHARTER MIDDLE SCHOOL,COLORADO SPRINGS,CO,80916,2012,,,,,,,
980,4380,JAMES IRWIN CHARTER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80916,2012,,,,,,,
980,6018,MONTEREY ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80910,2012,,,,,,,
980,6162,MOUNTAIN VISTA COMMUNITY SCHOOL,COLORADO SPRINGS,CO,80910,2012,,,,,,,
980,6244,NEW HORIZONS DAY SCHOOL,COLORADO SPRINGS,CO,80906,2012,,,,,,,
980,6460,OAK CREEK ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80906,2012,,,,,,,
980,6578,OTERO ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80906,2012,,,,,,,
980,6686,PANORAMA MIDDLE SCHOOL,COLORADO SPRINGS,CO,80916,2012,,,,,,,
980,6936,PIKES PEAK ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80910,2012,,,,,,,
980,7611,SAND CREEK ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80916,2012,,,,,,,
980,7882,SIERRA HIGH SCHOOL,COLORADO SPRINGS,CO,80916,2012,,,,,,,
980,8034,SOARING EAGLES ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80916,2012,,,,,,,
980,8337,STRATMOOR HILLS ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80906,2012,,,,,,,
980,8350,STRATTON MEADOWS ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80906,2012,,,,,,,
980,8923,TURMAN ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80916,2012,,,,,,,
980,9602,WILDFLOWER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80916,2012,,,,,,,
990,3234,FRENCH ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,4346,TALBOTT ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,4394,JANITELL JUNIOR HIGH SCHOOL,FOUNTAIN,CO,80817,2012,,,,,,,
990,5033,JAMES MADISON CHARTER ACADEMY SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,5602,MARTIN LUTHER KING JR ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,5841,MESA RIDGE HIGH SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,6952,PINELLO ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,8122,VENETUCCI ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,8178,SPROUL JUNIOR HIGH SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,8392,SUNRISE ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,9294,WATSON JUNIOR HIGH SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,9334,WEBSTER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,9560,DISCOVERY HIGH SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,9562,WIDEFIELD ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,9566,WIDEFIELD HIGH SCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
990,9656,WIDEFIELD DISTRICT 3 PRESCHOOL,COLORADO SPRINGS,CO,80911,2012,,,,,,,
1000,203,LORRAINE SECONDARY SCHOOL,FOUNTAIN,CO,80817,2012,,,,,,,
1000,1332,CARSON MIDDLE SCHOOL,FORT CARSON,CO,80902,2012,,,,,,,
1000,1334,ABRAMS ELEMENTARY SCHOOL,FORT CARSON,CO,80902,2012,,,,,,,
1000,3027,EAGLESIDE ELEMENTARY SCHOOL,FOUNTAIN,CO,80817,2012,,,,,,,
1000,3102,ARAGON ELEMENTARY SCHOOL,FOUNTAIN,CO,80817,2012,,,,,,,
1000,3106,FOUNTAIN MIDDLE SCHOOL,FOUNTAIN,CO,80817,2012,,,,,,,
1000,3108,MESA ELEMENTARY SCHOOL,FOUNTAIN,CO,80817,2012,,,,,,,
1000,3110,FOUNTAIN-FORT CARSON HIGH SCHOOL,FOUNTAIN,CO,80817,2012,,,,,,,
1000,4474,JORDAHL ELEMENTARY SCHOOL,FOUNTAIN,CO,80817,2012,,,,,,,
1000,6138,MOUNTAINSIDE ELEMENTARY SCHOOL,FORT CARSON,CO,80902,2012,,,,,,,
1000,6338,PATRIOT ELEMENTARY SCHOOL,FORT CARSON,CO,80902,2012,,,,,,,
1000,9610,WEIKEL ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80902,2012,,,,,,,
1010,269,ACHIEVEK12,COLORADO SPRINGS,CO,80915,2012,,,,,,,
1010,452,AUDUBON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80909,2012,,,,,,,
1010,517,ACADEMY FOR ADVANCED AND CREATIVE LEARNING,COLORADO SPRINGS,CO,80907,2012,,,,,,,
1010,594,BATES ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80907,2012,,,,,,,
1010,871,THE BIJOU SCHOOL,COLORADO SPRINGS,CO,80904,2012,,,,,,,
1010,1032,BRISTOL ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80905,2012,,,,,,,
1010,1126,BUENA VISTA ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80905,2012,,,,,,,
1010,1340,CARVER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80917,2012,,,,,,,
1010,1613,CHIPETA ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80919,2012,,,,,,,
1010,1616,CIVA CHARTER ACADEMY,COLORADO SPRINGS,CO,80918,2012,,,,,,,
1010,1625,MCAULIFFE ELEMENTARY,COLORADO SPRINGS,CO,80915,2012,,,,,,,
1010,1798,COLUMBIA ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80903,2012,,,,,,,
1010,1870,CORONADO HIGH SCHOOL,COLORADO SPRINGS,CO,80904,2012,,,,,,,
1010,1885,COMMUNITY PREP CHARTER SCHOOL,COLORADO SPRINGS,CO,80903,2012,,,,,,,
1010,2202,DOHERTY HIGH SCHOOL,COLORADO SPRINGS,CO,80917,2012,,,,,,,
1010,2510,EDISON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80907,2012,,,,,,,
1010,2528,NIKOLA TESLA EDUCATION OPPORTUNITY CENTER,COLORADO SPRINGS,CO,80910,2012,,,,,,,
1010,3175,FREEDOM ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80923,2012,,,,,,,
1010,3218,FREMONT ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80918,2012,,,,,,,
1010,3360,GALILEO SCHOOL OF MATH AND SCIENCE,COLORADO SPRINGS,CO,80909,2012,,,,,,,
1010,3470,GLOBE CHARTER SCHOOL,COLORADO SPRINGS,CO,80909,2012,,,,,,,
1010,3592,GRANT ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80918,2012,,,,,,,
1010,3890,HUNT ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80903,2012,,,,,,,
1010,3920,HENRY ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80915,2012,,,,,,,
1010,4070,HOLMES MIDDLE SCHOOL,COLORADO SPRINGS,CO,80904,2012,,,,,,,
1010,4090,MANN MIDDLE SCHOOL,COLORADO SPRINGS,CO,80907,2012,,,,,,,
1010,4138,HOWBERT ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80904,2012,,,,,,,
1010,4358,JACKSON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80907,2012,,,,,,,
1010,4424,JENKINS MIDDLE SCHOOL,COLORADO SPRINGS,CO,80923,2012,,,,,,,
1010,4530,KELLER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80918,2012,,,,,,,
1010,5146,LIFE SKILLS CENTER OF COLORADO SPRINGS,COLORADO SPRINGS,CO,80910,2012,,,,,,,
1010,5162,LINCOLN ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80907,2012,,,,,,,
1010,5404,MADISON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80909,2012,,,,,,,
1010,5576,TWAIN ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80909,2012,,,,,,,
1010,5604,KING ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80918,2012,,,,,,,
1010,5610,MARTINEZ ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80918,2012,,,,,,,
1010,5878,MIDLAND ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80904,2012,,,,,,,
1010,5948,MITCHELL HIGH SCHOOL,COLORADO SPRINGS,CO,80909,2012,,,,,,,
1010,5988,MONROE ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80910,2012,,,,,,,
1010,6306,NORTH MIDDLE SCHOOL,COLORADO SPRINGS,CO,80903,2012,,,,,,,
1010,6680,PALMER HIGH SCHOOL,COLORADO SPRINGS,CO,80903,2012,,,,,,,
1010,6856,PENROSE ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80917,2012,,,,,,,
1010,7228,QUEEN PALMER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80909,2012,,,,,,,
1010,7482,ROOSEVELT EDISON CHARTER SCHOOL,COLORADO SPRINGS,CO,80910,2012,,,,,,,
1010,7513,RUDY ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80917,2012,,,,,,,
1010,7523,RUSSELL MIDDLE SCHOOL,COLORADO SPRINGS,CO,80918,2012,,,,,,,
1010,7556,SABIN MIDDLE SCHOOL,COLORADO SPRINGS,CO,80917,2012,,,,,,,
1010,7705,SCOTT ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80923,2012,,,,,,,
1010,8246,STEELE ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80907,2012,,,,,,,
1010,8346,STRATTON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80907,2012,,,,,,,
1010,8359,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),COLORADO SPRINGS,CO,80910,2012,,,,,,,
1010,8457,JACK SWIGERT AEROSPACE ACADEMY,COLORADO SPRINGS,CO,80909,2012,,,,,,,
1010,8466,TAYLOR ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80907,2012,,,,,,,
1010,8902,TRAILBLAZER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80919,2012,,,,,,,
1010,9298,WASSON HIGH SCHOOL,COLORADO SPRINGS,CO,80909,2012,,,,,,,
1010,9404,WEST INTERGENERATIONAL CENTER,COLORADO SPRINGS,CO,80904,2012,,,,,,,
1010,9445,WEST ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80904,2012,,,,,,,
1010,9618,ROGERS ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80910,2012,,,,,,,
1010,9660,WILSON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80915,2012,,,,,,,
1020,1582,CHEYENNE MOUNTAIN CHARTER ACADEMY,COLORADO SPRINGS,CO,80906,2012,,,,,,,
1020,1586,CHEYENNE MOUNTAIN ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80906,2012,,,,,,,
1020,1588,CHEYENNE MOUNTAIN JUNIOR HIGH SCHOOL,COLORADO SPRINGS,CO,80905,2012,,,,,,,
1020,1590,CHEYENNE MOUNTAIN HIGH SCHOOL,COLORADO SPRINGS,CO,80906,2012,,,,,,,
1020,1592,BROADMOOR ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80906,2012,,,,,,,
1020,1596,CANON ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80906,2012,,,,,,,
1020,1604,SKYWAY PARK ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80905,2012,,,,,,,
1020,3482,GOLD CAMP ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80906,2012,,,,,,,
1020,6953,PINON VALLEY ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80906,2012,,,,,,,
1030,5460,MANITOU SPRINGS ELEMENTARY SCHOOL,MANITOU SPRINGS,CO,80829,2012,,,,,,,
1030,5464,MANITOU SPRINGS MIDDLE SCHOOL,MANITOU SPRINGS,CO,80829,2012,,,,,,,
1030,5468,MANITOU SPRINGS HIGH SCHOOL,MANITOU SPRINGS,CO,80829,2012,,,,,,,
1030,9010,UTE PASS ELEMENTARY SCHOOL,CHIPITA PARK,CO,80809,2012,,,,,,,
1040,17,ACADEMY ENDEAVOUR ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
1040,19,ACADEMY INTERNATIONAL ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
1040,74,CHALLENGER MIDDLE SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
1040,76,AIR ACADEMY HIGH SCHOOL,USAF ACADEMY,CO,80840,2012,,,,,,,
1040,110,ACADEMY ONLINE HIGH SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
1040,209,ASPEN VALLEY HIGH SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
1040,249,ANTELOPE TRAILS ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80921,2012,,,,,,,
1040,1615,CHINOOK TRAIL ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80924,2012,,,,,,,
1040,1627,THE CLASSICAL ACADEMY CHARTER,COLORADO SPRINGS,CO,80921,2012,,,,,,,
1040,1629,THE CLASSICAL ACADEMY MIDDLE SCHOOL,COLORADO SPRINGS,CO,80921,2012,,,,,,,
1040,1630,THE CLASSICAL ACADEMY HIGH SCHOOL,COLORADO SPRINGS,CO,80921,2012,,,,,,,
1040,2195,DISCOVERY CANYON CAMPUS SCHOOL,COLORADO SPRINGS,CO,80921,2012,,,,,,,
1040,2248,DOUGLASS VALLEY ELEMENTARY SCHOOL,USAF ACADEMY,CO,80840,2012,,,,,,,
1040,2358,EAGLEVIEW MIDDLE SCHOOL,COLORADO SPRINGS,CO,80919,2012,,,,,,,
1040,2524,EDITH WOLFORD ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80908,2012,,,,,,,
1040,2800,EXPLORER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
1040,3104,FOOTHILLS ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80919,2012,,,,,,,
1040,3238,FRONTIER ELEMENTARY SCHOOL,COLORADO SPRINGS,CO,80920,2012,,,,,,,
