district_id,district_name,school_id,school,pct_fr,year
1010.0,COLORADO SPRINGS 11,3175.0,FREEDOM ELEMENTARY SCHOOL,0.2107,2012
1010.0,COLORADO SPRINGS 11,3218.0,FREMONT ELEMENTARY SCHOOL,0.5371,2012
1010.0,COLORADO SPRINGS 11,3360.0,GALILEO SCHOOL OF MATH AND SCIENCE,0.7633,2012
1010.0,COLORADO SPRINGS 11,3470.0,GLOBE CHARTER SCHOOL,0.6042000000000001,2012
1010.0,COLORADO SPRINGS 11,3592.0,GRANT ELEMENTARY SCHOOL,0.6659999999999999,2012
1010.0,COLORADO SPRINGS 11,3890.0,HUNT ELEMENTARY SCHOOL,0.9345,2012
1010.0,COLORADO SPRINGS 11,3920.0,HENRY ELEMENTARY SCHOOL,0.6361,2012
1010.0,COLORADO SPRINGS 11,4070.0,HOLMES MIDDLE SCHOOL,0.3834,2012
1010.0,COLORADO SPRINGS 11,4090.0,MANN MIDDLE SCHOOL,0.65,2012
1010.0,COLORADO SPRINGS 11,4138.0,HOWBERT ELEMENTARY SCHOOL,0.4342,2012
1010.0,COLORADO SPRINGS 11,4358.0,JACKSON ELEMENTARY SCHOOL,0.7464,2012
1010.0,COLORADO SPRINGS 11,4424.0,JENKINS MIDDLE SCHOOL,0.2314999999999999,2012
1010.0,COLORADO SPRINGS 11,4530.0,KELLER ELEMENTARY SCHOOL,0.5666,2012
1010.0,COLORADO SPRINGS 11,5146.0,LIFE SKILLS CENTER OF COLORADO SPRINGS,0.5133,2012
1010.0,COLORADO SPRINGS 11,5162.0,LINCOLN ELEMENTARY SCHOOL,0.9176,2012
1010.0,COLORADO SPRINGS 11,5404.0,MADISON ELEMENTARY SCHOOL,0.61,2012
1010.0,COLORADO SPRINGS 11,5576.0,TWAIN ELEMENTARY SCHOOL,0.8165,2012
1010.0,COLORADO SPRINGS 11,5604.0,KING ELEMENTARY SCHOOL,0.5363,2012
1010.0,COLORADO SPRINGS 11,5610.0,MARTINEZ ELEMENTARY SCHOOL,0.2177,2012
1010.0,COLORADO SPRINGS 11,5878.0,MIDLAND ELEMENTARY SCHOOL,0.8038,2012
1010.0,COLORADO SPRINGS 11,5948.0,MITCHELL HIGH SCHOOL,0.6075,2012
1010.0,COLORADO SPRINGS 11,5988.0,MONROE ELEMENTARY SCHOOL,0.8853,2012
1010.0,COLORADO SPRINGS 11,6306.0,NORTH MIDDLE SCHOOL,0.6154,2012
1010.0,COLORADO SPRINGS 11,6680.0,PALMER HIGH SCHOOL,0.4042,2012
1010.0,COLORADO SPRINGS 11,6856.0,PENROSE ELEMENTARY SCHOOL,0.618,2012
1010.0,COLORADO SPRINGS 11,7228.0,QUEEN PALMER ELEMENTARY SCHOOL,0.9398,2012
1010.0,COLORADO SPRINGS 11,7482.0,ROOSEVELT EDISON CHARTER SCHOOL,0.8615,2012
1010.0,COLORADO SPRINGS 11,7513.0,RUDY ELEMENTARY SCHOOL,0.4595,2012
1010.0,COLORADO SPRINGS 11,7523.0,RUSSELL MIDDLE SCHOOL,0.519,2012
1010.0,COLORADO SPRINGS 11,7556.0,SABIN MIDDLE SCHOOL,0.6247,2012
1010.0,COLORADO SPRINGS 11,7705.0,SCOTT ELEMENTARY SCHOOL,0.2909,2012
1010.0,COLORADO SPRINGS 11,8246.0,STEELE ELEMENTARY SCHOOL,0.1654,2012
1010.0,COLORADO SPRINGS 11,8346.0,STRATTON ELEMENTARY SCHOOL,0.4033,2012
1010.0,COLORADO SPRINGS 11,8359.0,SPACE TECHNOLOGY AND ARTS ACADEMY (STAR ACADEMY),0.7332,2012
1010.0,COLORADO SPRINGS 11,8457.0,JACK SWIGERT AEROSPACE ACADEMY,0.8538,2012
1010.0,COLORADO SPRINGS 11,8466.0,TAYLOR ELEMENTARY SCHOOL,0.5594,2012
1010.0,COLORADO SPRINGS 11,8902.0,TRAILBLAZER ELEMENTARY SCHOOL,0.3069,2012
1010.0,COLORADO SPRINGS 11,9298.0,WASSON HIGH SCHOOL,0.6145,2012
1010.0,COLORADO SPRINGS 11,9404.0,WEST INTERGENERATIONAL CENTER,0.7,2012
1010.0,COLORADO SPRINGS 11,9445.0,WEST ELEMENTARY SCHOOL,0.7798,2012
1010.0,COLORADO SPRINGS 11,9618.0,ROGERS ELEMENTARY SCHOOL,0.7873,2012
1010.0,COLORADO SPRINGS 11,9660.0,WILSON ELEMENTARY SCHOOL,0.8719,2012
1020.0,CHEYENNE MOUNTAIN 12,1582.0,CHEYENNE MOUNTAIN CHARTER ACADEMY,0.2619,2012
1020.0,CHEYENNE MOUNTAIN 12,1586.0,CHEYENNE MOUNTAIN ELEMENTARY SCHOOL,0.0463,2012
1020.0,CHEYENNE MOUNTAIN 12,1588.0,CHEYENNE MOUNTAIN JUNIOR HIGH SCHOOL,0.1122,2012
1020.0,CHEYENNE MOUNTAIN 12,1590.0,CHEYENNE MOUNTAIN HIGH SCHOOL,0.0906,2012
1020.0,CHEYENNE MOUNTAIN 12,1592.0,BROADMOOR ELEMENTARY SCHOOL,0.1289,2012
1020.0,CHEYENNE MOUNTAIN 12,1596.0,CANON ELEMENTARY SCHOOL,0.0,2012
1020.0,CHEYENNE MOUNTAIN 12,1604.0,SKYWAY PARK ELEMENTARY SCHOOL,0.3840999999999999,2012
1020.0,CHEYENNE MOUNTAIN 12,3482.0,GOLD CAMP ELEMENTARY SCHOOL,0.1192,2012
1020.0,CHEYENNE MOUNTAIN 12,6953.0,PINON VALLEY ELEMENTARY SCHOOL,0.1296,2012
1030.0,MANITOU SPRINGS 14,5460.0,MANITOU SPRINGS ELEMENTARY SCHOOL,0.3084,2012
1030.0,MANITOU SPRINGS 14,5464.0,MANITOU SPRINGS MIDDLE SCHOOL,0.3172,2012
1030.0,MANITOU SPRINGS 14,5468.0,MANITOU SPRINGS HIGH SCHOOL,0.2,2012
1030.0,MANITOU SPRINGS 14,9010.0,UTE PASS ELEMENTARY SCHOOL,0.3550999999999999,2012
1040.0,ACADEMY 20,17.0,ACADEMY ENDEAVOUR ELEMENTARY SCHOOL,0.1447,2012
1040.0,ACADEMY 20,19.0,ACADEMY INTERNATIONAL ELEMENTARY SCHOOL,0.0832,2012
1040.0,ACADEMY 20,74.0,CHALLENGER MIDDLE SCHOOL,0.0861,2012
1040.0,ACADEMY 20,76.0,AIR ACADEMY HIGH SCHOOL,0.0878999999999999,2012
1040.0,ACADEMY 20,110.0,ACADEMY ONLINE HIGH SCHOOL,0.0313,2012
1040.0,ACADEMY 20,209.0,ASPEN VALLEY HIGH SCHOOL,0.1818,2012
1040.0,ACADEMY 20,249.0,ANTELOPE TRAILS ELEMENTARY SCHOOL,0.0844999999999999,2012
1040.0,ACADEMY 20,1615.0,CHINOOK TRAIL ELEMENTARY SCHOOL,0.0435,2012
1040.0,ACADEMY 20,1627.0,THE CLASSICAL ACADEMY CHARTER,0.0546,2012
1040.0,ACADEMY 20,1629.0,THE CLASSICAL ACADEMY MIDDLE SCHOOL,0.0645,2012
1040.0,ACADEMY 20,1630.0,THE CLASSICAL ACADEMY HIGH SCHOOL,0.0526,2012
1040.0,ACADEMY 20,2195.0,DISCOVERY CANYON CAMPUS SCHOOL,0.0771,2012
1040.0,ACADEMY 20,2248.0,DOUGLASS VALLEY ELEMENTARY SCHOOL,0.3055,2012
1040.0,ACADEMY 20,2358.0,EAGLEVIEW MIDDLE SCHOOL,0.1525999999999999,2012
1040.0,ACADEMY 20,2524.0,EDITH WOLFORD ELEMENTARY SCHOOL,0.2048,2012
1040.0,ACADEMY 20,2800.0,EXPLORER ELEMENTARY SCHOOL,0.1492,2012
1040.0,ACADEMY 20,3104.0,FOOTHILLS ELEMENTARY SCHOOL,0.1651,2012
1040.0,ACADEMY 20,3238.0,FRONTIER ELEMENTARY SCHOOL,0.2930999999999999,2012
1040.0,ACADEMY 20,3985.0,HIGH PLAINS ELEMENTARY SCHOOL,0.3567,2012
1040.0,ACADEMY 20,5126.0,LIBERTY HIGH SCHOOL,0.0813,2012
1040.0,ACADEMY 20,6140.0,MOUNTAIN RIDGE MIDDLE SCHOOL,0.1968,2012
1040.0,ACADEMY 20,6158.0,MOUNTAIN VIEW ELEMENTARY SCHOOL,0.0776,2012
1040.0,ACADEMY 20,6937.0,PINE CREEK HIGH SCHOOL,0.0383,2012
1040.0,ACADEMY 20,6960.0,PIONEER ELEMENTARY SCHOOL,0.5435,2012
1040.0,ACADEMY 20,7159.0,PRAIRIE HILLS ELEMENTARY SCHOOL,0.1875,2012
1040.0,ACADEMY 20,7240.0,RAMPART HIGH SCHOOL,0.1265,2012
1040.0,ACADEMY 20,7247.0,RANCH CREEK ELEMENTARY,0.1164,2012
1040.0,ACADEMY 20,7460.0,ROCKRIMMON ELEMENTARY SCHOOL,0.1773,2012
1040.0,ACADEMY 20,8779.0,TCA COLLEGE PATHWAYS,0.0354,2012
1040.0,ACADEMY 20,8813.0,THE DA VINCI ACADEMY SCHOOL,0.0907,2012
1040.0,ACADEMY 20,8851.0,TIMBERVIEW MIDDLE SCHOOL,0.158,2012
1040.0,ACADEMY 20,9714.0,WOODMEN-ROBERTS ELEMENTARY SCHOOL,0.0968,2012
1050.0,ELLICOTT 22,2638.0,ELLICOTT ELEMENTARY SCHOOL,0.6725,2012
1050.0,ELLICOTT 22,2640.0,ELLICOTT MIDDLE SCHOOL,0.6422,2012
1050.0,ELLICOTT 22,2642.0,ELLICOTT SENIOR HIGH SCHOOL,0.5590999999999999,2012
1060.0,PEYTON 23 JT,6898.0,PEYTON ELEMENTARY SCHOOL,0.2755,2012
1060.0,PEYTON 23 JT,6902.0,PEYTON JUNIOR/SENIOR HIGH SCHOOL,0.25,2012
1070.0,HANOVER 28,3758.0,HANOVER JUNIOR-SENIOR HIGH SCHOOL,0.5736,2012
1070.0,HANOVER 28,6701.0,PRAIRIE HEIGHTS ELEMENTARY SCHOOL,0.7909999999999999,2012
1080.0,LEWIS-PALMER 38,3539.0,BEAR CREEK ELEMENTARY SCHOOL,0.1335,2012
1080.0,LEWIS-PALMER 38,4686.0,RAY E KILMER ELEMENTARY SCHOOL,0.0959,2012
1080.0,LEWIS-PALMER 38,5093.0,MONUMENT CHARTER ACADEMY,0.0737,2012
1080.0,LEWIS-PALMER 38,5096.0,LEWIS-PALMER ELEMENTARY SCHOOL,0.1301,2012
1080.0,LEWIS-PALMER 38,5098.0,LEWIS-PALMER MIDDLE SCHOOL,0.1362,2012
1080.0,LEWIS-PALMER 38,5100.0,LEWIS-PALMER HIGH SCHOOL,0.0764,2012
1080.0,LEWIS-PALMER 38,6678.0,PALMER RIDGE HIGH SCHOOL,0.1149,2012
1080.0,LEWIS-PALMER 38,6682.0,PALMER LAKE ELEMENTARY SCHOOL,0.3396,2012
1080.0,LEWIS-PALMER 38,7165.0,PRAIRIE WINDS ELEMENTARY SCHOOL,0.0576,2012
1110.0,FALCON 49,555.0,BANNING LEWIS RANCH ACADEMY,0.1077999999999999,2012
1110.0,FALCON 49,1618.0,EVANS INTERNATIONAL ELEMENTARY SCHOOL,0.4806,2012
1110.0,FALCON 49,2877.0,FALCON VIRTUAL ACADEMY,0.0525,2012
1110.0,FALCON 49,2902.0,FALCON ELEMENTARY SCHOOL,0.4006,2012
1110.0,FALCON 49,2906.0,FALCON MIDDLE SCHOOL,0.1932,2012
1110.0,FALCON 49,2908.0,FALCON HIGH SCHOOL,0.1646,2012
1110.0,FALCON 49,4102.0,HORIZON MIDDLE SCHOOL,0.3496,2012
1110.0,FALCON 49,4251.0,THE IMAGINE CLASSICAL ACADEMY AT INDIGO RANCH,0.0511,2012
1110.0,FALCON 49,5779.0,MERIDIAN RANCH INTERNATIONAL SCHOOL,0.1394,2012
1110.0,FALCON 49,6483.0,ODYSSEY ELEMENTARY SCHOOL,0.4282999999999999,2012
1110.0,FALCON 49,6810.0,PATRIOT LEARNING CENTER,0.3348,2012
1110.0,FALCON 49,6935.0,PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,0.1439,2012
1110.0,FALCON 49,7317.0,REMINGTON ELEMENTARY SCHOOL,0.2688,2012
1110.0,FALCON 49,7339.0,RIDGEVIEW ELEMENTARY SCHOOL,0.2161,2012
1110.0,FALCON 49,7463.0,ROCKY MOUNTAIN CLASSICAL ACADEMY,0.1222,2012
1110.0,FALCON 49,7613.0,SAND CREEK HIGH SCHOOL,0.2672,2012
1110.0,FALCON 49,7960.0,SKYVIEW MIDDLE SCHOOL,0.2539,2012
1110.0,FALCON 49,8010.0,SPRINGS RANCH ELEMENTARY SCHOOL,0.1967,2012
1110.0,FALCON 49,8266.0,STETSON ELEMENTARY SCHOOL,0.2024,2012
1110.0,FALCON 49,8791.0,VISTA RIDGE HIGH SCHOOL,0.1578,2012
1110.0,FALCON 49,9706.0,WOODMEN HILLS ELEMENTARY SCHOOL,0.1791,2012
1120.0,EDISON 54 JT,2504.0,EDISON ACADEMY,0.0,2012
1120.0,EDISON 54 JT,2514.0,EDISON ELEMENTARY SCHOOL,0.7222,2012
1120.0,EDISON 54 JT,2526.0,EDISON JUNIOR-SENIOR HIGH SCHOOL,0.3148,2012
1130.0,MIAMI/YODER 60 JT,5850.0,MIAMI/YODER ELEMENTARY SCHOOL,0.6273,2012
1130.0,MIAMI/YODER 60 JT,5854.0,MIAMI-YODER SENIOR HIGH SCHOOL,0.5495,2012
1130.0,MIAMI/YODER 60 JT,5870.0,MIAMI-YODER JUNIOR HIGH SCHOOL,0.6905,2012
1140.0,CANON CITY RE-1,419.0,CANON ONLINE ACADEMY,0.3939,2012
1140.0,CANON CITY RE-1,1262.0,CANON CITY MIDDLE SCHOOL,0.5529,2012
1140.0,CANON CITY RE-1,1266.0,CANON CITY HIGH SCHOOL,0.4229,2012
1140.0,CANON CITY RE-1,3211.0,GARDEN PARK HIGH SCHOOL,0.551,2012
1140.0,CANON CITY RE-1,3802.0,HARRISON SCHOOL,0.6071,2012
1140.0,CANON CITY RE-1,5166.0,LINCOLN ELEMENTARY SCHOOL,0.5968,2012
1140.0,CANON CITY RE-1,5414.0,MADISON EXPLORATORY SCHOOL,0.4028,2012
1140.0,CANON CITY RE-1,5704.0,MCKINLEY ELEMENTARY SCHOOL,0.5448,2012
1140.0,CANON CITY RE-1,6752.0,MOUNT VIEW CORE KNOWLEDGE CHARTER SCHOOL,0.3082999999999999,2012
1140.0,CANON CITY RE-1,7950.0,SKYLINE ELEMENTARY SCHOOL,0.7265,2012
1140.0,CANON CITY RE-1,9248.0,WASHINGTON ELEMENTARY SCHOOL,0.6113000000000001,2012
1150.0,FREMONT RE-2,2961.0,FOCUS ACADEMY,0.3846,2012
1150.0,FREMONT RE-2,3002.0,FLORENCE HIGH SCHOOL,0.3433,2012
1150.0,FREMONT RE-2,3224.0,FREMONT ELEMENTARY SCHOOL,0.6219,2012
1150.0,FREMONT RE-2,3226.0,FREMONT MIDDLE SCHOOL,0.5512,2012
1150.0,FREMONT RE-2,6858.0,PENROSE ELEMENTARY SCHOOL,0.5347,2012
1160.0,COTOPAXI RE-3,3220.0,COTOPAXI ELEMENTARY SCHOOL,0.4947,2012
1160.0,COTOPAXI RE-3,3228.0,COTOPAXI JUNIOR-SENIOR HIGH SCHOOL,0.5670000000000001,2012
1180.0,ROARING FORK RE-1,429.0,CARBONDALE COMMUNITY CHARTER SCHOOL,0.1481,2012
1180.0,ROARING FORK RE-1,560.0,BASALT ELEMENTARY SCHOOL,0.372,2012
1180.0,ROARING FORK RE-1,561.0,BASALT MIDDLE SCHOOL,0.4289,2012
1180.0,ROARING FORK RE-1,570.0,BASALT HIGH SCHOOL,0.3342,2012
1180.0,ROARING FORK RE-1,1006.0,BRIDGES,0.3375,2012
1180.0,ROARING FORK RE-1,1296.0,CARBONDALE MIDDLE SCHOOL,0.5993999999999999,2012
1180.0,ROARING FORK RE-1,2063.0,CRYSTAL RIVER ELEMENTARY SCHOOL,0.5704,2012
1180.0,ROARING FORK RE-1,3460.0,GLENWOOD SPRINGS ELEMENTARY SCHOOL,0.4331,2012
1180.0,ROARING FORK RE-1,3464.0,GLENWOOD SPRINGS MIDDLE SCHOOL,0.3084,2012
1180.0,ROARING FORK RE-1,3468.0,GLENWOOD SPRINGS HIGH SCHOOL,0.1525999999999999,2012
1180.0,ROARING FORK RE-1,7422.0,ROARING FORK HIGH SCHOOL,0.4414,2012
1180.0,ROARING FORK RE-1,8038.0,SOPRIS ELEMENTARY SCHOOL,0.3824,2012
1195.0,GARFIELD RE-2,65.0,COAL RIDGE HIGH SCHOOL,0.3664,2012
1195.0,GARFIELD RE-2,2573.0,ELK CREEK ELEMENTARY,0.5388000000000001,2012
1195.0,GARFIELD RE-2,3281.0,GRAHAM MESA ELEMENTARY SCHOOL,0.5694,2012
1195.0,GARFIELD RE-2,3967.0,HIGHLAND ELEMENTARY SCHOOL,0.6748000000000001,2012
1195.0,GARFIELD RE-2,4510.0,KATHRYN SENOR ELEMENTARY SCHOOL,0.4719,2012
1195.0,GARFIELD RE-2,7356.0,RIFLE MIDDLE SCHOOL,0.5604,2012
1195.0,GARFIELD RE-2,7360.0,RIFLE HIGH SCHOOL,0.4169,2012
1195.0,GARFIELD RE-2,7388.0,RIVERSIDE SCHOOL,0.4653,2012
1195.0,GARFIELD RE-2,7890.0,CACTUS VALLEY ELEMENTARY SCHOOL,0.5092,2012
1195.0,GARFIELD RE-2,9231.0,WAMSLEY ELEMENTARY SCHOOL,0.7004,2012
1220.0,GARFIELD 16,3578.0,BEA UNDERWOOD ELEMENTARY SCHOOL,0.5315,2012
1220.0,GARFIELD 16,3585.0,GRAND VALLEY CENTER FOR FAMILY LEARNING,0.4487,2012
1220.0,GARFIELD 16,3586.0,GRAND VALLEY HIGH SCHOOL,0.4277,2012
1220.0,GARFIELD 16,3603.0,L.W. ST. JOHN ELEMENTARY SCHOOL,0.5503,2012
1220.0,GARFIELD 16,8274.0,GRAND VALLEY MIDDLE SCHOOL,0.5149,2012
1330.0,GILPIN COUNTY RE-1,1632.0,GILPIN COUNTY ELEMENTARY SCHOOL,0.3314999999999999,2012
1330.0,GILPIN COUNTY RE-1,1634.0,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,0.3013,2012
1340.0,WEST GRAND 1-JT.,9416.0,WEST GRAND ELEMENTARY SCHOOL,0.4192,2012
1340.0,WEST GRAND 1-JT.,9420.0,WEST GRAND HIGH SCHOOL,0.3,2012
1340.0,WEST GRAND 1-JT.,9422.0,WEST GRAND MIDDLE SCHOOL,0.4,2012
1350.0,EAST GRAND 2,2376.0,EAST GRAND MIDDLE SCHOOL,0.3333,2012
1350.0,EAST GRAND 2,3182.0,FRASER VALLEY ELEMENTARY SCHOOL,0.207,2012
1350.0,EAST GRAND 2,3556.0,GRANBY ELEMENTARY SCHOOL,0.4495,2012
1350.0,EAST GRAND 2,4277.0,INDIAN PEAKS CHARTER SCHOOL,0.5283,2012
1350.0,EAST GRAND 2,5864.0,MIDDLE PARK HIGH SCHOOL,0.2413,2012
1360.0,GUNNISON WATERSHED RE1J,0.0,NOT IN A SCHOOL,0.0,2012
1360.0,GUNNISON WATERSHED RE1J,2006.0,CRESTED BUTTE COMMUNITY SCHOOL,0.1152,2012
1360.0,GUNNISON WATERSHED RE1J,3690.0,GUNNISON ELEMENTARY SCHOOL,0.366,2012
1360.0,GUNNISON WATERSHED RE1J,3694.0,GUNNISON HIGH SCHOOL,0.1767999999999999,2012
1360.0,GUNNISON WATERSHED RE1J,3697.0,GUNNISON MIDDLE SCHOOL,0.2825,2012
1360.0,GUNNISON WATERSHED RE1J,5577.0,MARBLE CHARTER SCHOOL,0.2727,2012
1380.0,HINSDALE COUNTY RE 1,4899.0,LAKE CITY COMMUNITY SCHOOL,0.2307999999999999,2012
1390.0,HUERFANO RE-1,63.0,PEAKVIEW SCHOOL,0.8092,2012
1390.0,HUERFANO RE-1,3306.0,GARDNER ELEMENTARY SCHOOL,0.7442,2012
1390.0,HUERFANO RE-1,9212.0,JOHN MALL HIGH SCHOOL,0.6923,2012
1400.0,LA VETA RE-2,4860.0,LA VETA ELEMENTARY SCHOOL,0.5046,2012
1400.0,LA VETA RE-2,4864.0,LA VETA JUNIOR-SENIOR HIGH SCHOOL,0.4571,2012
1410.0,NORTH PARK R-1 ,6358.0,NORTH PARK JUNIOR-SENIOR HIGH SCHOOL,0.4946,2012
1410.0,NORTH PARK R-1 ,9198.0,WALDEN ELEMENTARY SCHOOL,0.6364,2012
1420.0,JEFFERSON COUNTY R-1,30.0,ADAMS ELEMENTARY SCHOOL,0.4009,2012
1420.0,JEFFERSON COUNTY R-1,33.0,MC LAIN HIGH SCHOOL,0.4234,2012
1420.0,JEFFERSON COUNTY R-1,34.0,MC LAIN COMMUNITY HIGH SCHOOL,0.2143,2012
1420.0,JEFFERSON COUNTY R-1,108.0,ALAMEDA HIGH SCHOOL,0.7634000000000001,2012
1420.0,JEFFERSON COUNTY R-1,109.0,ARVADA K-8,0.8420000000000001,2012
1420.0,JEFFERSON COUNTY R-1,148.0,ALLENDALE ELEMENTARY SCHOOL,0.6962999999999999,2012
1420.0,JEFFERSON COUNTY R-1,370.0,ARVADA HIGH SCHOOL,0.6173,2012
1420.0,JEFFERSON COUNTY R-1,378.0,ARVADA WEST HIGH SCHOOL,0.2805999999999999,2012
1420.0,JEFFERSON COUNTY R-1,660.0,BEAR CREEK K-8 SCHOOL,0.3990999999999999,2012
1420.0,JEFFERSON COUNTY R-1,664.0,BEAR CREEK HIGH SCHOOL,0.3486,2012
1420.0,JEFFERSON COUNTY R-1,694.0,BELL MIDDLE SCHOOL,0.3327,2012
1420.0,JEFFERSON COUNTY R-1,724.0,BELMAR ELEMENTARY SCHOOL,0.4943999999999999,2012
1420.0,JEFFERSON COUNTY R-1,776.0,BERGEN MEADOW PRIMARY SCHOOL,0.086,2012
1420.0,JEFFERSON COUNTY R-1,779.0,BERGEN VALLEY INTERMEDIATE SCHOOL,0.0684999999999999,2012
1420.0,JEFFERSON COUNTY R-1,950.0,BRADFORD PRIMARY SCHOOL,0.02,2012
1420.0,JEFFERSON COUNTY R-1,951.0,BLUE HERON ELEMENTARY SCHOOL,0.1429,2012
1420.0,JEFFERSON COUNTY R-1,952.0,BRADFORD INTERMEDIATE SCHOOL,0.0256999999999999,2012
1420.0,JEFFERSON COUNTY R-1,965.0,BRADY EXPLORATION SCHOOL,0.5979,2012
1420.0,JEFFERSON COUNTY R-1,1238.0,CAMPBELL ELEMENTARY SCHOOL,0.4493999999999999,2012
1420.0,JEFFERSON COUNTY R-1,1318.0,CARMODY MIDDLE SCHOOL,0.4782,2012
1420.0,JEFFERSON COUNTY R-1,1522.0,CHATFIELD HIGH SCHOOL,0.1204,2012
1420.0,JEFFERSON COUNTY R-1,1730.0,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,0.2465,2012
1420.0,JEFFERSON COUNTY R-1,1790.0,COLOROW ELEMENTARY SCHOOL,0.3393,2012
1420.0,JEFFERSON COUNTY R-1,1861.0,COLUMBINE HILLS ELEMENTARY SCHOOL,0.391,2012
1420.0,JEFFERSON COUNTY R-1,1864.0,COLUMBINE HIGH SCHOOL,0.193,2012
1420.0,JEFFERSON COUNTY R-1,1869.0,COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,0.0,2012
1420.0,JEFFERSON COUNTY R-1,1876.0,CORONADO ELEMENTARY SCHOOL,0.1735,2012
1420.0,JEFFERSON COUNTY R-1,1880.0,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,0.003,2012
1420.0,JEFFERSON COUNTY R-1,1886.0,CONIFER SENIOR HIGH SCHOOL,0.1261999999999999,2012
1420.0,JEFFERSON COUNTY R-1,1976.0,CREIGHTON MIDDLE SCHOOL,0.5618,2012
1420.0,JEFFERSON COUNTY R-1,2093.0,DAKOTA RIDGE SENIOR HIGH SCHOOL,0.1607,2012
1420.0,JEFFERSON COUNTY R-1,2120.0,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,0.0629,2012
1420.0,JEFFERSON COUNTY R-1,2130.0,DEER CREEK MIDDLE SCHOOL,0.1538,2012
1420.0,JEFFERSON COUNTY R-1,2194.0,DEVINNY ELEMENTARY SCHOOL,0.1268,2012
1420.0,JEFFERSON COUNTY R-1,2288.0,DRAKE JUNIOR HIGH SCHOOL,0.1989,2012
1420.0,JEFFERSON COUNTY R-1,2300.0,DUNSTAN MIDDLE SCHOOL,0.2762,2012
1420.0,JEFFERSON COUNTY R-1,2322.0,DUTCH CREEK ELEMENTARY SCHOOL,0.4061,2012
1420.0,JEFFERSON COUNTY R-1,2496.0,EDGEWATER ELEMENTARY SCHOOL,0.9237,2012
1420.0,JEFFERSON COUNTY R-1,2550.0,EIBER ELEMENTARY SCHOOL,0.9082,2012
1420.0,JEFFERSON COUNTY R-1,2616.0,ELK CREEK ELEMENTARY SCHOOL,0.1967,2012
1420.0,JEFFERSON COUNTY R-1,2799.0,EXCEL ACADEMY CHARTER SCHOOL,0.1765,2012
1420.0,JEFFERSON COUNTY R-1,2820.0,EVERITT MIDDLE SCHOOL,0.6258,2012
1420.0,JEFFERSON COUNTY R-1,2832.0,EVERGREEN MIDDLE SCHOOL,0.1081,2012
1420.0,JEFFERSON COUNTY R-1,2836.0,EVERGREEN HIGH SCHOOL,0.1023,2012
1420.0,JEFFERSON COUNTY R-1,2866.0,FAIRMOUNT ELEMENTARY SCHOOL,0.0704,2012
1420.0,JEFFERSON COUNTY R-1,2946.0,FITZMORRIS ELEMENTARY SCHOOL,0.6546,2012
1420.0,JEFFERSON COUNTY R-1,2963.0,FALCON BLUFFS MIDDLE SCHOOL,0.1687999999999999,2012
1420.0,JEFFERSON COUNTY R-1,3025.0,FOOTHILLS ELEMENTARY SCHOOL,0.6,2012
1420.0,JEFFERSON COUNTY R-1,3088.0,FOSTER ELEMENTARY SCHOOL,0.7325,2012
1420.0,JEFFERSON COUNTY R-1,3099.0,FAMILY LITERACY PRESCHOOL,0.0,2012
1420.0,JEFFERSON COUNTY R-1,3201.0,FREE HORIZON MONTESSORI CHARTER SCHOOL,0.1722,2012
1420.0,JEFFERSON COUNTY R-1,3216.0,FREMONT ELEMENTARY SCHOOL,0.4131,2012
1420.0,JEFFERSON COUNTY R-1,3250.0,NORMA ANDERSON PRESCHOOL,0.0,2012
1420.0,JEFFERSON COUNTY R-1,3450.0,GLENNON HEIGHTS ELEMENTARY SCHOOL,0.6235,2012
1420.0,JEFFERSON COUNTY R-1,3502.0,GOLDEN HIGH SCHOOL,0.2242,2012
1420.0,JEFFERSON COUNTY R-1,3536.0,GOVERNOR'S RANCH ELEMENTARY SCHOOL,0.1128999999999999,2012
1420.0,JEFFERSON COUNTY R-1,3622.0,GREEN GABLES ELEMENTARY SCHOOL,0.3137,2012
1420.0,JEFFERSON COUNTY R-1,3624.0,GREEN MOUNTAIN ELEMENTARY SCHOOL,0.5886,2012
1420.0,JEFFERSON COUNTY R-1,3628.0,GREEN MOUNTAIN HIGH SCHOOL,0.2206,2012
1420.0,JEFFERSON COUNTY R-1,3726.0,HACKBERRY HILL ELEMENTARY SCHOOL,0.271,2012
1420.0,JEFFERSON COUNTY R-1,4190.0,HUTCHINSON ELEMENTARY SCHOOL,0.1463,2012
1420.0,JEFFERSON COUNTY R-1,4402.0,JEFFERSON ACADEMY CHARTER SCHOOL,0.1336999999999999,2012
1420.0,JEFFERSON COUNTY R-1,4404.0,JEFFERSON CHARTER ACADEMY JUNIOR HIGH SCHOOL,0.2011,2012
1420.0,JEFFERSON COUNTY R-1,4408.0,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,0.087,2012
1420.0,JEFFERSON COUNTY R-1,4410.0,JEFFERSON CHARTER ACADEMY SENIOR HIGH SCHOOL,0.1415,2012
